Location,Race Ethnicity,TimeFrame,DataFormat,Data
CROWLEY COUNTY RE-1-J,Two or more,2012,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Two or more,2012,Percent,LNE
DE BEQUE 49JT,Two or more,2012,Percent,LNE
DEER TRAIL 26J,Two or more,2012,Percent,LNE
DEL NORTE C-7,Two or more,2012,Percent,LNE
DELTA COUNTY 50(J),Two or more,2012,Percent,0.5424
DENVER COUNTY 1,Two or more,2012,Percent,0.5802
DOLORES COUNTY RE NO.2,Two or more,2012,Percent,LNE
DOLORES RE-4A,Two or more,2012,Percent,LNE
DOUGLAS COUNTY RE 1,Two or more,2012,Percent,0.6931
DURANGO 9-R,Two or more,2012,Percent,0.6
EADS RE-1,Two or more,2012,Percent,LNE
EAGLE COUNTY RE 50,Two or more,2012,Percent,0.7333
EAST GRAND 2,Two or more,2012,Percent,LNE
EAST OTERO R-1,Two or more,2012,Percent,LNE
EAST YUMA COUNTY RJ-2,Two or more,2012,Percent,N/A
EATON RE-2,Two or more,2012,Percent,LNE
EDISON 54 JT,Two or more,2012,Percent,LNE
ELBERT 200,Two or more,2012,Percent,LNE
ELIZABETH C-1,Two or more,2012,Percent,0.5135
ELLICOTT 22,Two or more,2012,Percent,0.55
ENGLEWOOD 1,Two or more,2012,Percent,0.4
FALCON 49,Two or more,2012,Percent,0.593
FLORENCE RE-2,Two or more,2012,Percent,0.4054
FORT MORGAN RE-3,Two or more,2012,Percent,0.5263
FOUNTAIN 8,Two or more,2012,Percent,0.5924
FOWLER R-4J,Two or more,2012,Percent,LNE
FRENCHMAN RE-3,Two or more,2012,Percent,LNE
CENTENNIAL R-1,White,2012,Percent,LNE
CENTER 26 JT,White,2012,Percent,0.381
CHERAW 31,White,2012,Percent,0.4948
CHERRY CREEK 5,White,2012,Percent,0.7027
CHEYENNE COUNTY RE-5,White,2012,Percent,0.5
CHEYENNE MOUNTAIN 12,White,2012,Percent,0.8295
CLEAR CREEK RE-1,White,2012,Percent,0.5968
COLORADO SPRINGS 11,White,2012,Percent,0.5938
COTOPAXI RE-3,White,2012,Percent,0.6038
CREEDE CONSOLIDATED 1,White,2012,Percent,0.641
CRIPPLE CREEK-VICTOR RE-1,White,2012,Percent,0.4246
CROWLEY COUNTY RE-1-J,White,2012,Percent,0.538
CUSTER COUNTY SCHOOL DISTRICT C-1,White,2012,Percent,0.5823
DE BEQUE 49JT,White,2012,Percent,0.3617
DEER TRAIL 26J,White,2012,Percent,0.4568
DEL NORTE C-7,White,2012,Percent,0.5461
DELTA COUNTY 50(J),White,2012,Percent,0.6069
DENVER COUNTY 1,White,2012,Percent,0.7362
DOLORES COUNTY RE NO.2,White,2012,Percent,0.432
DOLORES RE-4A,White,2012,Percent,0.5778
DOUGLAS COUNTY RE 1,White,2012,Percent,0.71
DURANGO 9-R,White,2012,Percent,0.6768
EADS RE-1,White,2012,Percent,0.7468
EAGLE COUNTY RE 50,White,2012,Percent,0.7451
EAST GRAND 2,White,2012,Percent,0.6539
EAST OTERO R-1,White,2012,Percent,0.4728
EAST YUMA COUNTY RJ-2,White,2012,Percent,N/A
EATON RE-2,White,2012,Percent,0.6936
EDISON 54 JT,White,2012,Percent,0.641
ELBERT 200,White,2012,Percent,0.6667
ELIZABETH C-1,White,2012,Percent,0.6126
ELLICOTT 22,White,2012,Percent,0.4363
ENGLEWOOD 1,White,2012,Percent,0.3875
FALCON 49,White,2012,Percent,0.6261
FLORENCE RE-2,White,2012,Percent,0.4244
FORT MORGAN RE-3,White,2012,Percent,0.5253
FOUNTAIN 8,White,2012,Percent,0.5874
FOWLER R-4J,White,2012,Percent,0.6931
FRENCHMAN RE-3,White,2012,Percent,0.6593
CENTENNIAL R-1,All Students,2013,Percent,0.25714
CENTER 26 JT,All Students,2013,Percent,0.33518
CHERAW 31,All Students,2013,Percent,0.47059
CHERRY CREEK 5,All Students,2013,Percent,0.63508
CHEYENNE COUNTY RE-5,All Students,2013,Percent,0.5
CHEYENNE MOUNTAIN 12,All Students,2013,Percent,0.80263
CLEAR CREEK RE-1,All Students,2013,Percent,0.59023
COLORADO SPRINGS 11,All Students,2013,Percent,0.51022
COTOPAXI RE-3,All Students,2013,Percent,0.53383
CREEDE CONSOLIDATED 1,All Students,2013,Percent,0.67308
CRIPPLE CREEK-VICTOR RE-1,All Students,2013,Percent,0.45588
CROWLEY COUNTY RE-1-J,All Students,2013,Percent,0.56098
CUSTER COUNTY SCHOOL DISTRICT C-1,All Students,2013,Percent,0.56652
DE BEQUE 49JT,All Students,2013,Percent,0.34328
DEER TRAIL 26J,All Students,2013,Percent,0.56
DEL NORTE C-7,All Students,2013,Percent,0.47
DELTA COUNTY 50(J),All Students,2013,Percent,0.59056
DENVER COUNTY 1,All Students,2013,Percent,0.42461
DOLORES COUNTY RE NO.2,All Students,2013,Percent,0.36429
DOLORES RE-4A,All Students,2013,Percent,0.55349
DOUGLAS COUNTY RE 1,All Students,2013,Percent,0.68724
DURANGO 9-R,All Students,2013,Percent,0.59967
EADS RE-1,All Students,2013,Percent,0.65
EAGLE COUNTY RE 50,All Students,2013,Percent,0.57557
EAST GRAND 2,All Students,2013,Percent,0.6332
EAST OTERO R-1,All Students,2013,Percent,0.31877
EAST YUMA COUNTY RJ-2,All Students,2013,Percent,N/A
EATON RE-2,All Students,2013,Percent,0.67603
EDISON 54 JT,All Students,2013,Percent,0.75309
ELBERT 200,All Students,2013,Percent,0.6
ELIZABETH C-1,All Students,2013,Percent,0.56289
ELLICOTT 22,All Students,2013,Percent,0.39267
ENGLEWOOD 1,All Students,2013,Percent,0.34122
FALCON 49,All Students,2013,Percent,0.59127
FLORENCE RE-2,All Students,2013,Percent,0.44121
FORT MORGAN RE-3,All Students,2013,Percent,0.45952
FOUNTAIN 8,All Students,2013,Percent,0.55581
FOWLER R-4J,All Students,2013,Percent,0.63498
FRENCHMAN RE-3,All Students,2013,Percent,0.6378
CENTENNIAL R-1,Asian,2013,Percent,LNE
CENTER 26 JT,Asian,2013,Percent,LNE
CHERAW 31,Asian,2013,Percent,LNE
CHERRY CREEK 5,Asian,2013,Percent,0.7583
CHEYENNE COUNTY RE-5,Asian,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Asian,2013,Percent,0.7738
CLEAR CREEK RE-1,Asian,2013,Percent,LNE
COLORADO SPRINGS 11,Asian,2013,Percent,0.5804
COTOPAXI RE-3,Asian,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Asian,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Asian,2013,Percent,LNE
CROWLEY COUNTY RE-1-J,Asian,2013,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Asian,2013,Percent,LNE
DE BEQUE 49JT,Asian,2013,Percent,LNE
DEER TRAIL 26J,Asian,2013,Percent,LNE
DEL NORTE C-7,Asian,2013,Percent,LNE
DELTA COUNTY 50(J),Asian,2013,Percent,0.4643
DENVER COUNTY 1,Asian,2013,Percent,0.5374
DOLORES COUNTY RE NO.2,Asian,2013,Percent,LNE
DOLORES RE-4A,Asian,2013,Percent,LNE
DOUGLAS COUNTY RE 1,Asian,2013,Percent,0.7908
DURANGO 9-R,Asian,2013,Percent,0.75
EADS RE-1,Asian,2013,Percent,LNE
EAGLE COUNTY RE 50,Asian,2013,Percent,0.7609
EAST GRAND 2,Asian,2013,Percent,LNE
EAST OTERO R-1,Asian,2013,Percent,LNE
EAST YUMA COUNTY RJ-2,Asian,2013,Percent,N/A
EATON RE-2,Asian,2013,Percent,LNE
EDISON 54 JT,Asian,2013,Percent,LNE
ELBERT 200,Asian,2013,Percent,LNE
ELIZABETH C-1,Asian,2013,Percent,LNE
ELLICOTT 22,Asian,2013,Percent,LNE
ENGLEWOOD 1,Asian,2013,Percent,LNE
FALCON 49,Asian,2013,Percent,0.7322
FLORENCE RE-2,Asian,2013,Percent,LNE
FORT MORGAN RE-3,Asian,2013,Percent,LNE
FOUNTAIN 8,Asian,2013,Percent,0.6622
FOWLER R-4J,Asian,2013,Percent,LNE
FRENCHMAN RE-3,Asian,2013,Percent,LNE
CENTENNIAL R-1,Black,2013,Percent,LNE
CENTER 26 JT,Black,2013,Percent,LNE
CHERAW 31,Black,2013,Percent,LNE
CHERRY CREEK 5,Black,2013,Percent,0.4275
CHEYENNE COUNTY RE-5,Black,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Black,2013,Percent,0.5181
CLEAR CREEK RE-1,Black,2013,Percent,LNE
COLORADO SPRINGS 11,Black,2013,Percent,0.3416
COTOPAXI RE-3,Black,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Black,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Black,2013,Percent,LNE
CROWLEY COUNTY RE-1-J,Black,2013,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Black,2013,Percent,LNE
DE BEQUE 49JT,Black,2013,Percent,LNE
DEER TRAIL 26J,Black,2013,Percent,LNE
DEL NORTE C-7,Black,2013,Percent,LNE
DELTA COUNTY 50(J),Black,2013,Percent,0.4118
DENVER COUNTY 1,Black,2013,Percent,0.3275
DOLORES COUNTY RE NO.2,Black,2013,Percent,LNE
DOLORES RE-4A,Black,2013,Percent,LNE
DOUGLAS COUNTY RE 1,Black,2013,Percent,0.3866
DURANGO 9-R,Black,2013,Percent,LNE
EADS RE-1,Black,2013,Percent,LNE
EAGLE COUNTY RE 50,Black,2013,Percent,0.5625
EAST GRAND 2,Black,2013,Percent,LNE
EAST OTERO R-1,Black,2013,Percent,LNE
EAST YUMA COUNTY RJ-2,Black,2013,Percent,N/A
EATON RE-2,Black,2013,Percent,LNE
EDISON 54 JT,Black,2013,Percent,LNE
ELBERT 200,Black,2013,Percent,LNE
ELIZABETH C-1,Black,2013,Percent,LNE
ELLICOTT 22,Black,2013,Percent,LNE
ENGLEWOOD 1,Black,2013,Percent,0.2321
FALCON 49,Black,2013,Percent,0.4865
FLORENCE RE-2,Black,2013,Percent,LNE
FORT MORGAN RE-3,Black,2013,Percent,0.1579
FOUNTAIN 8,Black,2013,Percent,0.481
FOWLER R-4J,Black,2013,Percent,LNE
FRENCHMAN RE-3,Black,2013,Percent,LNE
CENTENNIAL R-1,Hawaiian/Pacific Islander,2013,Percent,LNE
CENTER 26 JT,Hawaiian/Pacific Islander,2013,Percent,LNE
CHERAW 31,Hawaiian/Pacific Islander,2013,Percent,LNE
CHERRY CREEK 5,Hawaiian/Pacific Islander,2013,Percent,0.5
CHEYENNE COUNTY RE-5,Hawaiian/Pacific Islander,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Hawaiian/Pacific Islander,2013,Percent,LNE
CLEAR CREEK RE-1,Hawaiian/Pacific Islander,2013,Percent,LNE
COLORADO SPRINGS 11,Hawaiian/Pacific Islander,2013,Percent,0.3529
COTOPAXI RE-3,Hawaiian/Pacific Islander,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Hawaiian/Pacific Islander,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Hawaiian/Pacific Islander,2013,Percent,LNE
CROWLEY COUNTY RE-1-J,Hawaiian/Pacific Islander,2013,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Hawaiian/Pacific Islander,2013,Percent,LNE
DE BEQUE 49JT,Hawaiian/Pacific Islander,2013,Percent,LNE
DEER TRAIL 26J,Hawaiian/Pacific Islander,2013,Percent,LNE
DEL NORTE C-7,Hawaiian/Pacific Islander,2013,Percent,LNE
DELTA COUNTY 50(J),Hawaiian/Pacific Islander,2013,Percent,LNE
DENVER COUNTY 1,Hawaiian/Pacific Islander,2013,Percent,0.4646
DOLORES COUNTY RE NO.2,Hawaiian/Pacific Islander,2013,Percent,LNE
DOLORES RE-4A,Hawaiian/Pacific Islander,2013,Percent,LNE
DOUGLAS COUNTY RE 1,Hawaiian/Pacific Islander,2013,Percent,0.6226
DURANGO 9-R,Hawaiian/Pacific Islander,2013,Percent,LNE
EADS RE-1,Hawaiian/Pacific Islander,2013,Percent,LNE
EAGLE COUNTY RE 50,Hawaiian/Pacific Islander,2013,Percent,LNE
EAST GRAND 2,Hawaiian/Pacific Islander,2013,Percent,LNE
EAST OTERO R-1,Hawaiian/Pacific Islander,2013,Percent,LNE
EAST YUMA COUNTY RJ-2,Hawaiian/Pacific Islander,2013,Percent,N/A
EATON RE-2,Hawaiian/Pacific Islander,2013,Percent,LNE
EDISON 54 JT,Hawaiian/Pacific Islander,2013,Percent,LNE
ELBERT 200,Hawaiian/Pacific Islander,2013,Percent,LNE
ELIZABETH C-1,Hawaiian/Pacific Islander,2013,Percent,LNE
ELLICOTT 22,Hawaiian/Pacific Islander,2013,Percent,LNE
ENGLEWOOD 1,Hawaiian/Pacific Islander,2013,Percent,LNE
FALCON 49,Hawaiian/Pacific Islander,2013,Percent,0.5278
FLORENCE RE-2,Hawaiian/Pacific Islander,2013,Percent,LNE
FORT MORGAN RE-3,Hawaiian/Pacific Islander,2013,Percent,LNE
FOUNTAIN 8,Hawaiian/Pacific Islander,2013,Percent,0.5714
FOWLER R-4J,Hawaiian/Pacific Islander,2013,Percent,LNE
FRENCHMAN RE-3,Hawaiian/Pacific Islander,2013,Percent,LNE
CENTENNIAL R-1,Hispanic,2013,Percent,0.2653
CENTER 26 JT,Hispanic,2013,Percent,0.3254
CHERAW 31,Hispanic,2013,Percent,0.3
CHERRY CREEK 5,Hispanic,2013,Percent,0.4773
CHEYENNE COUNTY RE-5,Hispanic,2013,Percent,0.381
CHEYENNE MOUNTAIN 12,Hispanic,2013,Percent,0.7208
CLEAR CREEK RE-1,Hispanic,2013,Percent,0.5349
COLORADO SPRINGS 11,Hispanic,2013,Percent,0.3998
COTOPAXI RE-3,Hispanic,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Hispanic,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Hispanic,2013,Percent,0.3158
CROWLEY COUNTY RE-1-J,Hispanic,2013,Percent,0.463
CUSTER COUNTY SCHOOL DISTRICT C-1,Hispanic,2013,Percent,LNE
DE BEQUE 49JT,Hispanic,2013,Percent,LNE
DEER TRAIL 26J,Hispanic,2013,Percent,LNE
DEL NORTE C-7,Hispanic,2013,Percent,0.4398
DELTA COUNTY 50(J),Hispanic,2013,Percent,0.4864
DENVER COUNTY 1,Hispanic,2013,Percent,0.3238
DOLORES COUNTY RE NO.2,Hispanic,2013,Percent,LNE
DOLORES RE-4A,Hispanic,2013,Percent,0.4211
DOUGLAS COUNTY RE 1,Hispanic,2013,Percent,0.5116
DURANGO 9-R,Hispanic,2013,Percent,0.3908
EADS RE-1,Hispanic,2013,Percent,LNE
EAGLE COUNTY RE 50,Hispanic,2013,Percent,0.3859
EAST GRAND 2,Hispanic,2013,Percent,0.4074
EAST OTERO R-1,Hispanic,2013,Percent,0.2495
EAST YUMA COUNTY RJ-2,Hispanic,2013,Percent,N/A
EATON RE-2,Hispanic,2013,Percent,0.5136
EDISON 54 JT,Hispanic,2013,Percent,LNE
ELBERT 200,Hispanic,2013,Percent,LNE
ELIZABETH C-1,Hispanic,2013,Percent,0.3878
ELLICOTT 22,Hispanic,2013,Percent,0.227
ENGLEWOOD 1,Hispanic,2013,Percent,0.2612
FALCON 49,Hispanic,2013,Percent,0.4997
FLORENCE RE-2,Hispanic,2013,Percent,0.4342
FORT MORGAN RE-3,Hispanic,2013,Percent,0.3909
FOUNTAIN 8,Hispanic,2013,Percent,0.5231
FOWLER R-4J,Hispanic,2013,Percent,0.6071
FRENCHMAN RE-3,Hispanic,2013,Percent,LNE
CENTENNIAL R-1,Native American,2013,Percent,LNE
CENTER 26 JT,Native American,2013,Percent,LNE
CHERAW 31,Native American,2013,Percent,LNE
CHERRY CREEK 5,Native American,2013,Percent,0.5429
CHEYENNE COUNTY RE-5,Native American,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Native American,2013,Percent,LNE
CLEAR CREEK RE-1,Native American,2013,Percent,LNE
COLORADO SPRINGS 11,Native American,2013,Percent,0.3841
COTOPAXI RE-3,Native American,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Native American,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Native American,2013,Percent,LNE
CROWLEY COUNTY RE-1-J,Native American,2013,Percent,0.6875
CUSTER COUNTY SCHOOL DISTRICT C-1,Native American,2013,Percent,LNE
DE BEQUE 49JT,Native American,2013,Percent,LNE
DEER TRAIL 26J,Native American,2013,Percent,LNE
DEL NORTE C-7,Native American,2013,Percent,LNE
DELTA COUNTY 50(J),Native American,2013,Percent,0.6
DENVER COUNTY 1,Native American,2013,Percent,0.3056
DOLORES COUNTY RE NO.2,Native American,2013,Percent,LNE
DOLORES RE-4A,Native American,2013,Percent,LNE
DOUGLAS COUNTY RE 1,Native American,2013,Percent,0.5848
DURANGO 9-R,Native American,2013,Percent,0.2743
EADS RE-1,Native American,2013,Percent,LNE
EAGLE COUNTY RE 50,Native American,2013,Percent,0.3929
EAST GRAND 2,Native American,2013,Percent,LNE
EAST OTERO R-1,Native American,2013,Percent,LNE
EAST YUMA COUNTY RJ-2,Native American,2013,Percent,N/A
EATON RE-2,Native American,2013,Percent,LNE
EDISON 54 JT,Native American,2013,Percent,LNE
ELBERT 200,Native American,2013,Percent,LNE
ELIZABETH C-1,Native American,2013,Percent,LNE
ELLICOTT 22,Native American,2013,Percent,LNE
ENGLEWOOD 1,Native American,2013,Percent,0.1739
FALCON 49,Native American,2013,Percent,0.5517
FLORENCE RE-2,Native American,2013,Percent,LNE
FORT MORGAN RE-3,Native American,2013,Percent,LNE
FOUNTAIN 8,Native American,2013,Percent,0.3684
FOWLER R-4J,Native American,2013,Percent,LNE
FRENCHMAN RE-3,Native American,2013,Percent,LNE
CENTENNIAL R-1,Two or more,2013,Percent,LNE
CENTER 26 JT,Two or more,2013,Percent,LNE
CHERAW 31,Two or more,2013,Percent,LNE
CHERRY CREEK 5,Two or more,2013,Percent,0.6505
CHEYENNE COUNTY RE-5,Two or more,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Two or more,2013,Percent,0.8839
CLEAR CREEK RE-1,Two or more,2013,Percent,LNE
COLORADO SPRINGS 11,Two or more,2013,Percent,0.5336
COTOPAXI RE-3,Two or more,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Two or more,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Two or more,2013,Percent,LNE
CROWLEY COUNTY RE-1-J,Two or more,2013,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Two or more,2013,Percent,LNE
DE BEQUE 49JT,Two or more,2013,Percent,LNE
DEER TRAIL 26J,Two or more,2013,Percent,LNE
DEL NORTE C-7,Two or more,2013,Percent,LNE
DELTA COUNTY 50(J),Two or more,2013,Percent,0.5862
DENVER COUNTY 1,Two or more,2013,Percent,0.5969
DOLORES COUNTY RE NO.2,Two or more,2013,Percent,LNE
DOLORES RE-4A,Two or more,2013,Percent,LNE
DOUGLAS COUNTY RE 1,Two or more,2013,Percent,0.7052
DURANGO 9-R,Two or more,2013,Percent,0.5217
EADS RE-1,Two or more,2013,Percent,LNE
EAGLE COUNTY RE 50,Two or more,2013,Percent,0.7347
EAST GRAND 2,Two or more,2013,Percent,LNE
EAST OTERO R-1,Two or more,2013,Percent,LNE
EAST YUMA COUNTY RJ-2,Two or more,2013,Percent,N/A
EATON RE-2,Two or more,2013,Percent,LNE
EDISON 54 JT,Two or more,2013,Percent,LNE
ELBERT 200,Two or more,2013,Percent,LNE
ELIZABETH C-1,Two or more,2013,Percent,0.5405
ELLICOTT 22,Two or more,2013,Percent,0.4643
ENGLEWOOD 1,Two or more,2013,Percent,0.3617
FALCON 49,Two or more,2013,Percent,0.6
FLORENCE RE-2,Two or more,2013,Percent,0.4194
FORT MORGAN RE-3,Two or more,2013,Percent,LNE
FOUNTAIN 8,Two or more,2013,Percent,0.5566
FOWLER R-4J,Two or more,2013,Percent,LNE
FRENCHMAN RE-3,Two or more,2013,Percent,LNE
CENTENNIAL R-1,White,2013,Percent,LNE
CENTER 26 JT,White,2013,Percent,0.6875
CHERAW 31,White,2013,Percent,0.5146
CHERRY CREEK 5,White,2013,Percent,0.7145
CHEYENNE COUNTY RE-5,White,2013,Percent,0.5395
CHEYENNE MOUNTAIN 12,White,2013,Percent,0.8241
CLEAR CREEK RE-1,White,2013,Percent,0.6013
COLORADO SPRINGS 11,White,2013,Percent,0.5926
COTOPAXI RE-3,White,2013,Percent,0.5294
CREEDE CONSOLIDATED 1,White,2013,Percent,0.7317
CRIPPLE CREEK-VICTOR RE-1,White,2013,Percent,0.4743
CROWLEY COUNTY RE-1-J,White,2013,Percent,0.5779
CUSTER COUNTY SCHOOL DISTRICT C-1,White,2013,Percent,0.5701
DE BEQUE 49JT,White,2013,Percent,0.3158
DEER TRAIL 26J,White,2013,Percent,0.6071
DEL NORTE C-7,White,2013,Percent,0.5197
DELTA COUNTY 50(J),White,2013,Percent,0.6247
DENVER COUNTY 1,White,2013,Percent,0.7584
DOLORES COUNTY RE NO.2,White,2013,Percent,0.3893
DOLORES RE-4A,White,2013,Percent,0.573
DOUGLAS COUNTY RE 1,White,2013,Percent,0.7181
DURANGO 9-R,White,2013,Percent,0.6693
EADS RE-1,White,2013,Percent,0.686
EAGLE COUNTY RE 50,White,2013,Percent,0.7611
EAST GRAND 2,White,2013,Percent,0.6646
EAST OTERO R-1,White,2013,Percent,0.4373
EAST YUMA COUNTY RJ-2,White,2013,Percent,N/A
EATON RE-2,White,2013,Percent,0.7232
EDISON 54 JT,White,2013,Percent,0.7432
ELBERT 200,White,2013,Percent,0.6034
ELIZABETH C-1,White,2013,Percent,0.5843
ELLICOTT 22,White,2013,Percent,0.4508
ENGLEWOOD 1,White,2013,Percent,0.3843
FALCON 49,White,2013,Percent,0.6221
FLORENCE RE-2,White,2013,Percent,0.4425
FORT MORGAN RE-3,White,2013,Percent,0.6019
FOUNTAIN 8,White,2013,Percent,0.5902
FOWLER R-4J,White,2013,Percent,0.6453
FRENCHMAN RE-3,White,2013,Percent,0.6696
CENTENNIAL R-1,All Students,2014,Percent,0.31034
CENTER 26 JT,All Students,2014,Percent,0.41471
CHERAW 31,All Students,2014,Percent,0.48092
CHERRY CREEK 5,All Students,2014,Percent,0.62727
CHEYENNE COUNTY RE-5,All Students,2014,Percent,0.48352
CHEYENNE MOUNTAIN 12,All Students,2014,Percent,0.81234
CLEAR CREEK RE-1,All Students,2014,Percent,0.61228
COLORADO SPRINGS 11,All Students,2014,Percent,0.49389
COTOPAXI RE-3,All Students,2014,Percent,0.54676
CREEDE CONSOLIDATED 1,All Students,2014,Percent,0.66667
CRIPPLE CREEK-VICTOR RE-1,All Students,2014,Percent,0.44809
CROWLEY COUNTY RE-1-J,All Students,2014,Percent,0.52281
CUSTER COUNTY SCHOOL DISTRICT C-1,All Students,2014,Percent,0.49787
DE BEQUE 49JT,All Students,2014,Percent,0.38824
DEER TRAIL 26J,All Students,2014,Percent,0.52
DEL NORTE C-7,All Students,2014,Percent,0.56727
DELTA COUNTY 50(J),All Students,2014,Percent,0.58395
DENVER COUNTY 1,All Students,2014,Percent,0.43848
DOLORES COUNTY RE NO.2,All Students,2014,Percent,0.37415
DOLORES RE-4A,All Students,2014,Percent,0.48687
DOUGLAS COUNTY RE 1,All Students,2014,Percent,0.66384
DURANGO 9-R,All Students,2014,Percent,0.59472
EADS RE-1,All Students,2014,Percent,0.69388
EAGLE COUNTY RE 50,All Students,2014,Percent,0.53885
EAST GRAND 2,All Students,2014,Percent,0.63937
EAST OTERO R-1,All Students,2014,Percent,0.31586
EAST YUMA COUNTY RJ-2,All Students,2014,Percent,N/A
EATON RE-2,All Students,2014,Percent,0.65746
EDISON 54 JT,All Students,2014,Percent,0.70968
ELBERT 200,All Students,2014,Percent,0.55833
ELIZABETH C-1,All Students,2014,Percent,0.52727
ELLICOTT 22,All Students,2014,Percent,0.42755
ENGLEWOOD 1,All Students,2014,Percent,0.32124
FALCON 49,All Students,2014,Percent,0.54422
FLORENCE RE-2,All Students,2014,Percent,0.46057
FORT MORGAN RE-3,All Students,2014,Percent,0.47128
FOUNTAIN 8,All Students,2014,Percent,0.55488
FOWLER R-4J,All Students,2014,Percent,0.61049
FRENCHMAN RE-3,All Students,2014,Percent,0.56897
CENTENNIAL R-1,Asian,2014,Percent,LNE
CENTER 26 JT,Asian,2014,Percent,LNE
CHERAW 31,Asian,2014,Percent,LNE
CHERRY CREEK 5,Asian,2014,Percent,0.7696
CHEYENNE COUNTY RE-5,Asian,2014,Percent,LNE
CHEYENNE MOUNTAIN 12,Asian,2014,Percent,0.7895
CLEAR CREEK RE-1,Asian,2014,Percent,LNE
COLORADO SPRINGS 11,Asian,2014,Percent,0.5993
COTOPAXI RE-3,Asian,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Asian,2014,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Asian,2014,Percent,LNE
CROWLEY COUNTY RE-1-J,Asian,2014,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Asian,2014,Percent,LNE
DE BEQUE 49JT,Asian,2014,Percent,LNE
DEER TRAIL 26J,Asian,2014,Percent,LNE
DEL NORTE C-7,Asian,2014,Percent,LNE
DELTA COUNTY 50(J),Asian,2014,Percent,0.3636
DENVER COUNTY 1,Asian,2014,Percent,0.5741
DOLORES COUNTY RE NO.2,Asian,2014,Percent,LNE
DOLORES RE-4A,Asian,2014,Percent,LNE
DOUGLAS COUNTY RE 1,Asian,2014,Percent,0.7852
DURANGO 9-R,Asian,2014,Percent,0.7407
EADS RE-1,Asian,2014,Percent,LNE
EAGLE COUNTY RE 50,Asian,2014,Percent,0.6429
EAST GRAND 2,Asian,2014,Percent,LNE
EAST OTERO R-1,Asian,2014,Percent,LNE
EAST YUMA COUNTY RJ-2,Asian,2014,Percent,N/A
EATON RE-2,Asian,2014,Percent,LNE
EDISON 54 JT,Asian,2014,Percent,LNE
ELBERT 200,Asian,2014,Percent,LNE
ELIZABETH C-1,Asian,2014,Percent,LNE
ELLICOTT 22,Asian,2014,Percent,LNE
ENGLEWOOD 1,Asian,2014,Percent,LNE
FALCON 49,Asian,2014,Percent,0.6897
FLORENCE RE-2,Asian,2014,Percent,LNE
FORT MORGAN RE-3,Asian,2014,Percent,LNE
FOUNTAIN 8,Asian,2014,Percent,0.7222
FOWLER R-4J,Asian,2014,Percent,LNE
FRENCHMAN RE-3,Asian,2014,Percent,LNE
CENTENNIAL R-1,Black,2014,Percent,LNE
CENTER 26 JT,Black,2014,Percent,LNE
CHERAW 31,Black,2014,Percent,LNE
CHERRY CREEK 5,Black,2014,Percent,0.4321
CHEYENNE COUNTY RE-5,Black,2014,Percent,LNE
CHEYENNE MOUNTAIN 12,Black,2014,Percent,0.5979
CLEAR CREEK RE-1,Black,2014,Percent,LNE
COLORADO SPRINGS 11,Black,2014,Percent,0.3316
COTOPAXI RE-3,Black,2014,Percent,LNE
CREEDE CONSOLIDATED 1,Black,2014,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Black,2014,Percent,LNE
CROWLEY COUNTY RE-1-J,Black,2014,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Black,2014,Percent,LNE
DE BEQUE 49JT,Black,2014,Percent,LNE
DEER TRAIL 26J,Black,2014,Percent,LNE
DEL NORTE C-7,Black,2014,Percent,LNE
DELTA COUNTY 50(J),Black,2014,Percent,0.5
DENVER COUNTY 1,Black,2014,Percent,0.3376
DOLORES COUNTY RE NO.2,Black,2014,Percent,LNE
DOLORES RE-4A,Black,2014,Percent,LNE
DOUGLAS COUNTY RE 1,Black,2014,Percent,0.3788
DURANGO 9-R,Black,2014,Percent,0.2941
