Location,TimeFrame,DataFormat,Data
SANGRE DE CRISTO RE-22J,2010,Number,312
SARGENT RE-33J,2010,Number,478
SHERIDAN 2,2010,Number,1653
SIERRA GRANDE R-30,2010,Number,260
SILVERTON 1,2010,Number,65
SOUTH CONEJOS RE-10,2010,Number,237
SOUTH ROUTT RE 3,2010,Number,409
SPRINGFIELD RE-4,2010,Number,292
ST VRAIN VALLEY RE 1J,2010,Number,27379
STEAMBOAT SPRINGS RE-2,2010,Number,2233
STRASBURG 31J,2010,Number,1026
STRATTON R-4,2010,Number,215
SUMMIT RE-1,2010,Number,3124
SWINK 33,2010,Number,374
TELLURIDE R-1,2010,Number,697
THOMPSON R-2J,2010,Number,15310
TRINIDAD 1,2010,Number,1352
VALLEY RE-1,2010,Number,2436
VILAS RE-5,2010,Number,354
WALSH RE-1,2010,Number,178
WELD COUNTY RE-1,2010,Number,1986
WELD COUNTY S/D RE-8,2010,Number,2403
WELDON VALLEY RE-20(J),2010,Number,222
WEST END RE-2,2010,Number,347
WEST GRAND 1-JT,2010,Number,429
WEST YUMA COUNTY RJ-1,2010,Number,N/A
WESTMINSTER 50,2010,Number,10049
WIDEFIELD 3,2010,Number,8963
WIGGINS RE-50(J),2010,Number,547
WILEY RE-13 JT,2010,Number,237
WINDSOR RE-4,2010,Number,4364
WOODLAND PARK RE-2,2010,Number,2752
WOODLIN R-104,2010,Number,113
WRAY SCHOOL DISTRICT RD-2,2010,Number,714
YUMA SCHOOL DISTRICT 1,2010,Number,849
IDALIA SCHOOL DISTRICT RJ-3,2011,Number,161
IGNACIO 11 JT,2011,Number,759
JEFFERSON COUNTY R-1,2011,Number,85751
JOHNSTOWN-MILLIKEN RE-5J,2011,Number,3271
JULESBURG RE-1,2011,Number,888
KARVAL RE-23,2011,Number,194
KEENESBURG RE-3(J),2011,Number,2276
KIM REORGANIZED 88,2011,Number,57
KIOWA C-2,2011,Number,393
KIT CARSON R-1,2011,Number,120
LA VETA RE-2,2011,Number,225
LAKE COUNTY R-1,2011,Number,1224
LAMAR RE-2,2011,Number,1667
LAS ANIMAS RE-1,2011,Number,539
LEWIS-PALMER 38,2011,Number,6076
LIBERTY SCHOOL DISTRICT J-4,2011,Number,83
LIMON RE-4J,2011,Number,451
LITTLETON 6,2011,Number,15571
LONE STAR 101,2011,Number,112
MANCOS RE-6,2011,Number,374
MANITOU SPRINGS 14,2011,Number,1510
MANZANOLA 3J,2011,Number,163
MAPLETON 1,2011,Number,7760
MC CLAVE RE-2,2011,Number,293
MEEKER RE1,2011,Number,715
MESA COUNTY VALLEY 51,2011,Number,21917
MIAMI/YODER 60 JT,2011,Number,316
MOFFAT 2,2011,Number,216
MOFFAT COUNTY RE:NO 1,2011,Number,2299
MONTE VISTA C-8,2011,Number,1198
MONTEZUMA-CORTEZ RE-1,2011,Number,2830
MONTROSE COUNTY RE-1J,2011,Number,6294
MOUNTAIN VALLEY RE 1,2011,Number,121
NORTH CONEJOS RE-1J,2011,Number,992
NORTH PARK R-1,2011,Number,196
NORTHGLENN-THORNTON 12,2011,Number,N/A
NORWOOD R-2J,2011,Number,280
OTIS R-3,2011,Number,191
OURAY R-1,2011,Number,194
PARK (ESTES PARK) R-3,2011,Number,1175
PARK COUNTY RE-2,2011,Number,571
PAWNEE RE-12,2011,Number,91
PEYTON 23 JT,2011,Number,654
PLAINVIEW RE-2,2011,Number,90
PLATEAU RE-5,2011,Number,182
PLATEAU VALLEY 50,2011,Number,489
PLATTE CANYON 1,2011,Number,1092
PLATTE VALLEY RE-3,2011,Number,121
PLATTE VALLEY RE-7,2011,Number,1086
POUDRE R-1,2011,Number,27510
PRAIRIE RE-11,2011,Number,171
PRIMERO REORGANIZED 2,2011,Number,189
PRITCHETT RE-3,2011,Number,76
PUEBLO CITY 60,2011,Number,17877
PUEBLO COUNTY RURAL 70,2011,Number,8971
RANGELY RE-4,2011,Number,525
RIDGWAY R-2,2011,Number,366
ROARING FORK RE-1,2011,Number,5382
ROCKY FORD R-2,2011,Number,877
SALIDA R-32,2011,Number,1102
SANFORD 6J,2011,Number,354
SANGRE DE CRISTO RE-22J,2011,Number,310
SARGENT RE-33J,2011,Number,453
SHERIDAN 2,2011,Number,1641
SIERRA GRANDE R-30,2011,Number,268
SILVERTON 1,2011,Number,65
SOUTH CONEJOS RE-10,2011,Number,224
SOUTH ROUTT RE 3,2011,Number,390
SPRINGFIELD RE-4,2011,Number,300
ST VRAIN VALLEY RE 1J,2011,Number,28109
STEAMBOAT SPRINGS RE-2,2011,Number,2282
STRASBURG 31J,2011,Number,1022
STRATTON R-4,2011,Number,174
SUMMIT RE-1,2011,Number,3151
SWINK 33,2011,Number,355
TELLURIDE R-1,2011,Number,752
THOMPSON R-2J,2011,Number,15655
TRINIDAD 1,2011,Number,1365
VALLEY RE-1,2011,Number,2350
VILAS RE-5,2011,Number,289
WALSH RE-1,2011,Number,161
WELD COUNTY RE-1,2011,Number,1895
WELD COUNTY S/D RE-8,2011,Number,2470
WELDON VALLEY RE-20(J),2011,Number,212
WEST END RE-2,2011,Number,338
WEST GRAND 1-JT,2011,Number,423
WEST YUMA COUNTY RJ-1,2011,Number,N/A
WESTMINSTER 50,2011,Number,10124
WIDEFIELD 3,2011,Number,9184
WIGGINS RE-50(J),2011,Number,537
WILEY RE-13 JT,2011,Number,235
WINDSOR RE-4,2011,Number,4582
WOODLAND PARK RE-2,2011,Number,2753
WOODLIN R-104,2011,Number,105
WRAY SCHOOL DISTRICT RD-2,2011,Number,728
YUMA SCHOOL DISTRICT 1,2011,Number,829
IDALIA SCHOOL DISTRICT RJ-3,2012,Number,186
IGNACIO 11 JT,2012,Number,718
JEFFERSON COUNTY R-1,2012,Number,85508
JOHNSTOWN-MILLIKEN RE-5J,2012,Number,3363
JULESBURG RE-1,2012,Number,1154
KARVAL RE-23,2012,Number,122
KEENESBURG RE-3(J),2012,Number,2313
KIM REORGANIZED 88,2012,Number,51
KIOWA C-2,2012,Number,383
KIT CARSON R-1,2012,Number,110
LA VETA RE-2,2012,Number,226
LAKE COUNTY R-1,2012,Number,1167
LAMAR RE-2,2012,Number,1672
LAS ANIMAS RE-1,2012,Number,523
LEWIS-PALMER 38,2012,Number,6153
LIBERTY SCHOOL DISTRICT J-4,2012,Number,80
LIMON RE-4J,2012,Number,447
LITTLETON 6,2012,Number,15754
LONE STAR 101,2012,Number,116
MANCOS RE-6,2012,Number,396
MANITOU SPRINGS 14,2012,Number,1500
MANZANOLA 3J,2012,Number,131
MAPLETON 1,2012,Number,8051
MC CLAVE RE-2,2012,Number,272
MEEKER RE1,2012,Number,699
MESA COUNTY VALLEY 51,2012,Number,21730
MIAMI/YODER 60 JT,2012,Number,268
MOFFAT 2,2012,Number,210
MOFFAT COUNTY RE:NO 1,2012,Number,2280
MONTE VISTA C-8,2012,Number,1139
MONTEZUMA-CORTEZ RE-1,2012,Number,2753
MONTROSE COUNTY RE-1J,2012,Number,6183
MOUNTAIN VALLEY RE 1,2012,Number,120
NORTH CONEJOS RE-1J,2012,Number,1033
NORTH PARK R-1,2012,Number,206
NORTHGLENN-THORNTON 12,2012,Number,43268
NORWOOD R-2J,2012,Number,275
OTIS R-3,2012,Number,200
OURAY R-1,2012,Number,184
PARK (ESTES PARK) R-3,2012,Number,1139
PARK COUNTY RE-2,2012,Number,581
PAWNEE RE-12,2012,Number,88
PEYTON 23 JT,2012,Number,656
PLAINVIEW RE-2,2012,Number,80
PLATEAU RE-5,2012,Number,197
PLATEAU VALLEY 50,2012,Number,508
PLATTE CANYON 1,2012,Number,1089
PLATTE VALLEY RE-3,2012,Number,114
PLATTE VALLEY RE-7,2012,Number,1047
POUDRE R-1,2012,Number,27909
PRAIRIE RE-11,2012,Number,181
PRIMERO REORGANIZED 2,2012,Number,198
PRITCHETT RE-3,2012,Number,47
PUEBLO CITY 60,2012,Number,17692
PUEBLO COUNTY RURAL 70,2012,Number,9107
RANGELY RE-4,2012,Number,561
RIDGWAY R-2,2012,Number,336
ROARING FORK RE-1,2012,Number,5436
ROCKY FORD R-2,2012,Number,825
SALIDA R-32,2012,Number,1156
SANFORD 6J,2012,Number,360
SANGRE DE CRISTO RE-22J,2012,Number,316
SARGENT RE-33J,2012,Number,449
SHERIDAN 2,2012,Number,1584
SIERRA GRANDE R-30,2012,Number,270
SILVERTON 1,2012,Number,62
SOUTH CONEJOS RE-10,2012,Number,208
SOUTH ROUTT RE 3,2012,Number,419
SPRINGFIELD RE-4,2012,Number,312
ST VRAIN VALLEY RE 1J,2012,Number,29382
STEAMBOAT SPRINGS RE-2,2012,Number,2320
STRASBURG 31J,2012,Number,1001
STRATTON R-4,2012,Number,186
SUMMIT RE-1,2012,Number,3156
SWINK 33,2012,Number,346
TELLURIDE R-1,2012,Number,806
THOMPSON R-2J,2012,Number,16042
TRINIDAD 1,2012,Number,1198
VALLEY RE-1,2012,Number,2315
VILAS RE-5,2012,Number,216
WALSH RE-1,2012,Number,158
WELD COUNTY RE-1,2012,Number,1933
WELD COUNTY S/D RE-8,2012,Number,2411
WELDON VALLEY RE-20(J),2012,Number,210
WEST END RE-2,2012,Number,293
WEST GRAND 1-JT,2012,Number,434
WEST YUMA COUNTY RJ-1,2012,Number,N/A
WESTMINSTER 50,2012,Number,10069
WIDEFIELD 3,2012,Number,9297
WIGGINS RE-50(J),2012,Number,550
WILEY RE-13 JT,2012,Number,242
WINDSOR RE-4,2012,Number,4739
WOODLAND PARK RE-2,2012,Number,2617
WOODLIN R-104,2012,Number,93
WRAY SCHOOL DISTRICT RD-2,2012,Number,741
YUMA SCHOOL DISTRICT 1,2012,Number,816
IDALIA SCHOOL DISTRICT RJ-3,2013,Number,182
IGNACIO 11 JT,2013,Number,763
JEFFERSON COUNTY R-1,2013,Number,85983
JOHNSTOWN-MILLIKEN RE-5J,2013,Number,3548
JULESBURG RE-1,2013,Number,955
KARVAL RE-23,2013,Number,100
KEENESBURG RE-3(J),2013,Number,2306
KIM REORGANIZED 88,2013,Number,46
KIOWA C-2,2013,Number,344
KIT CARSON R-1,2013,Number,114
LA VETA RE-2,2013,Number,191
LAKE COUNTY R-1,2013,Number,1110
LAMAR RE-2,2013,Number,1664
LAS ANIMAS RE-1,2013,Number,492
LEWIS-PALMER 38,2013,Number,6275
LIBERTY SCHOOL DISTRICT J-4,2013,Number,69
LIMON RE-4J,2013,Number,473
LITTLETON 6,2013,Number,15830
LONE STAR 101,2013,Number,121
MANCOS RE-6,2013,Number,416
MANITOU SPRINGS 14,2013,Number,1480
MANZANOLA 3J,2013,Number,137
MAPLETON 1,2013,Number,8408
MC CLAVE RE-2,2013,Number,266
MEEKER RE1,2013,Number,710
MESA COUNTY VALLEY 51,2013,Number,21894
MIAMI/YODER 60 JT,2013,Number,307
MOFFAT 2,2013,Number,189
MOFFAT COUNTY RE:NO 1,2013,Number,2241
MONTE VISTA C-8,2013,Number,1128
MONTEZUMA-CORTEZ RE-1,2013,Number,2837
MONTROSE COUNTY RE-1J,2013,Number,6200
MOUNTAIN VALLEY RE 1,2013,Number,135
NORTH CONEJOS RE-1J,2013,Number,1005
NORTH PARK R-1,2013,Number,213
NORTHGLENN-THORNTON 12,2013,Number,42230
NORWOOD R-2J,2013,Number,272
OTIS R-3,2013,Number,205
OURAY R-1,2013,Number,197
PARK (ESTES PARK) R-3,2013,Number,1096
PARK COUNTY RE-2,2013,Number,590
PAWNEE RE-12,2013,Number,88
PEYTON 23 JT,2013,Number,606
PLAINVIEW RE-2,2013,Number,72
PLATEAU RE-5,2013,Number,196
PLATEAU VALLEY 50,2013,Number,450
PLATTE CANYON 1,2013,Number,1031
PLATTE VALLEY RE-3,2013,Number,109
PLATTE VALLEY RE-7,2013,Number,1094
POUDRE R-1,2013,Number,28439
PRAIRIE RE-11,2013,Number,196
PRIMERO REORGANIZED 2,2013,Number,196
PRITCHETT RE-3,2013,Number,53
PUEBLO CITY 60,2013,Number,17990
PUEBLO COUNTY RURAL 70,2013,Number,9257
RANGELY RE-4,2013,Number,555
RIDGWAY R-2,2013,Number,343
ROARING FORK RE-1,2013,Number,5628
ROCKY FORD R-2,2013,Number,805
SALIDA R-32,2013,Number,1176
SANFORD 6J,2013,Number,395
SANGRE DE CRISTO RE-22J,2013,Number,324
SARGENT RE-33J,2013,Number,447
SHERIDAN 2,2013,Number,1583
SIERRA GRANDE R-30,2013,Number,256
SILVERTON 1,2013,Number,64
SOUTH CONEJOS RE-10,2013,Number,215
SOUTH ROUTT RE 3,2013,Number,407
SPRINGFIELD RE-4,2013,Number,299
ST VRAIN VALLEY RE 1J,2013,Number,30195
STEAMBOAT SPRINGS RE-2,2013,Number,2401
STRASBURG 31J,2013,Number,1072
STRATTON R-4,2013,Number,186
SUMMIT RE-1,2013,Number,3287
SWINK 33,2013,Number,336
TELLURIDE R-1,2013,Number,842
THOMPSON R-2J,2013,Number,16210
TRINIDAD 1,2013,Number,1019
VALLEY RE-1,2013,Number,2305
VILAS RE-5,2013,Number,127
WALSH RE-1,2013,Number,156
WELD COUNTY RE-1,2013,Number,1922
WELD COUNTY S/D RE-8,2013,Number,2415
WELDON VALLEY RE-20(J),2013,Number,221
WEST END RE-2,2013,Number,258
WEST GRAND 1-JT,2013,Number,440
WEST YUMA COUNTY RJ-1,2013,Number,N/A
WESTMINSTER 50,2013,Number,10101
WIDEFIELD 3,2013,Number,9364
WIGGINS RE-50(J),2013,Number,563
WILEY RE-13 JT,2013,Number,226
WINDSOR RE-4,2013,Number,4821
WOODLAND PARK RE-2,2013,Number,2586
WOODLIN R-104,2013,Number,90
WRAY SCHOOL DISTRICT RD-2,2013,Number,724
YUMA SCHOOL DISTRICT 1,2013,Number,813
IDALIA SCHOOL DISTRICT RJ-3,2014,Number,201
IGNACIO 11 JT,2014,Number,791
JEFFERSON COUNTY R-1,2014,Number,86547
JOHNSTOWN-MILLIKEN RE-5J,2014,Number,3732
JULESBURG RE-1,2014,Number,794
KARVAL RE-23,2014,Number,45
KEENESBURG RE-3(J),2014,Number,2386
KIM REORGANIZED 88,2014,Number,48
KIOWA C-2,2014,Number,287
KIT CARSON R-1,2014,Number,108
LA VETA RE-2,2014,Number,215
LAKE COUNTY R-1,2014,Number,1093
LAMAR RE-2,2014,Number,1606
LAS ANIMAS RE-1,2014,Number,501
LEWIS-PALMER 38,2014,Number,6207
LIBERTY SCHOOL DISTRICT J-4,2014,Number,80
LIMON RE-4J,2014,Number,476
LITTLETON 6,2014,Number,15691
LONE STAR 101,2014,Number,106
MANCOS RE-6,2014,Number,455
MANITOU SPRINGS 14,2014,Number,1458
MANZANOLA 3J,2014,Number,147
MAPLETON 1,2014,Number,8670
MC CLAVE RE-2,2014,Number,279
MEEKER RE1,2014,Number,697
MESA COUNTY VALLEY 51,2014,Number,21742
MIAMI/YODER 60 JT,2014,Number,278
MOFFAT 2,2014,Number,196
MOFFAT COUNTY RE:NO 1,2014,Number,2175
MONTE VISTA C-8,2014,Number,1130
MONTEZUMA-CORTEZ RE-1,2014,Number,2787
MONTROSE COUNTY RE-1J,2014,Number,6087
MOUNTAIN VALLEY RE 1,2014,Number,138
NORTH CONEJOS RE-1J,2014,Number,964
NORTH PARK R-1,2014,Number,190
NORTHGLENN-THORNTON 12,2014,Number,38701
NORWOOD R-2J,2014,Number,287
OTIS R-3,2014,Number,226
OURAY R-1,2014,Number,191
PARK (ESTES PARK) R-3,2014,Number,1127
PARK COUNTY RE-2,2014,Number,651
PAWNEE RE-12,2014,Number,81
PEYTON 23 JT,2014,Number,622
PLAINVIEW RE-2,2014,Number,66
PLATEAU RE-5,2014,Number,177
PLATEAU VALLEY 50,2014,Number,459
PLATTE CANYON 1,2014,Number,1017
PLATTE VALLEY RE-3,2014,Number,106
PLATTE VALLEY RE-7,2014,Number,1129
POUDRE R-1,2014,Number,29053
PRAIRIE RE-11,2014,Number,190
PRIMERO REORGANIZED 2,2014,Number,197
PRITCHETT RE-3,2014,Number,37
PUEBLO CITY 60,2014,Number,17960
PUEBLO COUNTY RURAL 70,2014,Number,9310
RANGELY RE-4,2014,Number,542
RIDGWAY R-2,2014,Number,356
ROARING FORK RE-1,2014,Number,5613
ROCKY FORD R-2,2014,Number,809
SALIDA R-32,2014,Number,1194
SANFORD 6J,2014,Number,391
SANGRE DE CRISTO RE-22J,2014,Number,337
SARGENT RE-33J,2014,Number,424
SHERIDAN 2,2014,Number,1536
SIERRA GRANDE R-30,2014,Number,254
SILVERTON 1,2014,Number,62
SOUTH CONEJOS RE-10,2014,Number,218
SOUTH ROUTT RE 3,2014,Number,391
SPRINGFIELD RE-4,2014,Number,299
ST VRAIN VALLEY RE 1J,2014,Number,31076
STEAMBOAT SPRINGS RE-2,2014,Number,2468
STRASBURG 31J,2014,Number,1042
STRATTON R-4,2014,Number,212
SUMMIT RE-1,2014,Number,3345
SWINK 33,2014,Number,351
TELLURIDE R-1,2014,Number,898
THOMPSON R-2J,2014,Number,16133
TRINIDAD 1,2014,Number,1025
VALLEY RE-1,2014,Number,2272
VILAS RE-5,2014,Number,104
WALSH RE-1,2014,Number,156
WELD COUNTY RE-1,2014,Number,1990
WELD COUNTY S/D RE-8,2014,Number,2333
WELDON VALLEY RE-20(J),2014,Number,244
WEST END RE-2,2014,Number,274
WEST GRAND 1-JT,2014,Number,422
WEST YUMA COUNTY RJ-1,2014,Number,NA
WESTMINSTER 50,2014,Number,10161
WIDEFIELD 3,2014,Number,9283
WIGGINS RE-50(J),2014,Number,575
WILEY RE-13 JT,2014,Number,250
WINDSOR RE-4,2014,Number,5102
WOODLAND PARK RE-2,2014,Number,2495
WOODLIN R-104,2014,Number,102
WRAY SCHOOL DISTRICT RD-2,2014,Number,693
YUMA SCHOOL DISTRICT 1,2014,Number,824
