Location,TimeFrame,DataFormat,Data
STRASBURG 31J,2009,Percent,0.026
STRATTON R-4,2009,Percent,0.033
SUMMIT RE-1,2009,Percent,0.052
SWINK 33,2009,Percent,0.053
TELLURIDE R-1,2009,Percent,0.08
THOMPSON R-2J,2009,Percent,0.144
TRINIDAD 1,2009,Percent,0.473
VALLEY RE-1,2009,Percent,0.429
VILAS RE-5,2009,Percent,0
WALSH RE-1,2009,Percent,0.186
WELD COUNTY RE-1,2009,Percent,0.081
WELD COUNTY S/D RE-8,2009,Percent,0.535
WELDON VALLEY RE-20(J),2009,Percent,0.161
WEST END RE-2,2009,Percent,0.136
WEST GRAND 1-JT,2009,Percent,0.095
WEST YUMA COUNTY RJ-1,2009,Percent,N/A
WESTMINSTER 50,2009,Percent,0.482
WIDEFIELD 3,2009,Percent,0.049
WIGGINS RE-50(J),2009,Percent,1
WILEY RE-13 JT,2009,Percent,0.386
WINDSOR RE-4,2009,Percent,0.028
WOODLAND PARK RE-2,2009,Percent,0.051
WOODLIN R-104,2009,Percent,1
WRAY SCHOOL DISTRICT RD-2,2009,Percent,0.43
YUMA SCHOOL DISTRICT 1,2009,Percent,0.322
MAPLETON 1,2011,Percent,0.433
MC CLAVE RE-2,2011,Percent,0.529
MEEKER RE1,2011,Percent,0.081
MESA COUNTY VALLEY 51,2011,Percent,0.171
MIAMI/YODER 60 JT,2011,Percent,0.614
MOFFAT 2,2011,Percent,0.421
MOFFAT COUNTY RE:NO 1,2011,Percent,0.038
MONTE VISTA C-8,2011,Percent,0.463
MONTEZUMA-CORTEZ RE-1,2011,Percent,0.449
MONTROSE COUNTY RE-1J,2011,Percent,0.43
MOUNTAIN VALLEY RE 1,2011,Percent,0.686
NORTH CONEJOS RE-1J,2011,Percent,0.942
NORTH PARK R-1,2011,Percent,0.526
NORTHGLENN-THORNTON 12,2011,Percent,N/A
NORWOOD R-2J,2011,Percent,0.125
OTIS R-3,2011,Percent,0.079
OURAY R-1,2011,Percent,0.082
PARK (ESTES PARK) R-3,2011,Percent,0.064
PARK COUNTY RE-2,2011,Percent,0.17
PAWNEE RE-12,2011,Percent,1
PEYTON 23 JT,2011,Percent,0.529
PLAINVIEW RE-2,2011,Percent,0.133
PLATEAU RE-5,2011,Percent,0.077
PLATEAU VALLEY 50,2011,Percent,0.133
PLATTE CANYON 1,2011,Percent,0.082
PLATTE VALLEY RE-3,2011,Percent,0.017
PLATTE VALLEY RE-7,2011,Percent,0.474
POUDRE R-1,2011,Percent,0.064
PRAIRIE RE-11,2011,Percent,0.17
PRIMERO REORGANIZED 2,2011,Percent,0.127
PRITCHETT RE-3,2011,Percent,1
PUEBLO CITY 60,2011,Percent,0.444
PUEBLO COUNTY RURAL 70,2011,Percent,0.04
RANGELY RE-4,2011,Percent,0.07
RIDGWAY R-2,2011,Percent,0.044
ROARING FORK RE-1,2011,Percent,0.451
ROCKY FORD R-2,2011,Percent,0.765
SALIDA R-32,2011,Percent,0.655
SANFORD 6J,2011,Percent,0.599
SANGRE DE CRISTO RE-22J,2011,Percent,1
SARGENT RE-33J,2011,Percent,0.585
SHERIDAN 2,2011,Percent,0.587
SIERRA GRANDE R-30,2011,Percent,0.425
SILVERTON 1,2011,Percent,0.4
SOUTH CONEJOS RE-10,2011,Percent,1
SOUTH ROUTT RE 3,2011,Percent,0.062
SPRINGFIELD RE-4,2011,Percent,1
ST VRAIN VALLEY RE 1J,2011,Percent,0.011
STEAMBOAT SPRINGS RE-2,2011,Percent,0.084
STRASBURG 31J,2011,Percent,0.046
STRATTON R-4,2011,Percent,0.063
SUMMIT RE-1,2011,Percent,0.039
SWINK 33,2011,Percent,0.039
TELLURIDE R-1,2011,Percent,0.049
THOMPSON R-2J,2011,Percent,0.13
TRINIDAD 1,2011,Percent,0.489
VALLEY RE-1,2011,Percent,0.431
VILAS RE-5,2011,Percent,0
WALSH RE-1,2011,Percent,0.143
WELD COUNTY RE-1,2011,Percent,0.08
WELD COUNTY S/D RE-8,2011,Percent,0.548
WELDON VALLEY RE-20(J),2011,Percent,0.16
WEST END RE-2,2011,Percent,0.133
WEST GRAND 1-JT,2011,Percent,0.468
WEST YUMA COUNTY RJ-1,2011,Percent,N/A
WESTMINSTER 50,2011,Percent,0.368
WIDEFIELD 3,2011,Percent,0.056
WIGGINS RE-50(J),2011,Percent,1
WILEY RE-13 JT,2011,Percent,0.391
WINDSOR RE-4,2011,Percent,0.017
WOODLAND PARK RE-2,2011,Percent,0.059
WOODLIN R-104,2011,Percent,1
WRAY SCHOOL DISTRICT RD-2,2011,Percent,0.523
YUMA SCHOOL DISTRICT 1,2011,Percent,0.152
MAPLETON 1,2012,Percent,0.48963
MC CLAVE RE-2,2012,Percent,0.52574
MEEKER RE1,2012,Percent,0.09442
MESA COUNTY VALLEY 51,2012,Percent,0.18992
MIAMI/YODER 60 JT,2012,Percent,0.75
MOFFAT 2,2012,Percent,0.39048
MOFFAT COUNTY RE:NO 1,2012,Percent,0.04035
MONTE VISTA C-8,2012,Percent,0.47498
MONTEZUMA-CORTEZ RE-1,2012,Percent,0.45623
MONTROSE COUNTY RE-1J,2012,Percent,0.41938
MOUNTAIN VALLEY RE 1,2012,Percent,0.70833
NORTH CONEJOS RE-1J,2012,Percent,0.94385
NORTH PARK R-1,2012,Percent,0.5534
NORTHGLENN-THORNTON 12,2012,Percent,0.13617
NORWOOD R-2J,2012,Percent,0.15273
OTIS R-3,2012,Percent,0.07
OURAY R-1,2012,Percent,0.08152
PARK (ESTES PARK) R-3,2012,Percent,0.1036
PARK COUNTY RE-2,2012,Percent,0.14802
PAWNEE RE-12,2012,Percent,1
PEYTON 23 JT,2012,Percent,0.48628
PLAINVIEW RE-2,2012,Percent,0.1
PLATEAU RE-5,2012,Percent,0.05584
PLATEAU VALLEY 50,2012,Percent,0.1063
PLATTE CANYON 1,2012,Percent,0.07071
PLATTE VALLEY RE-3,2012,Percent,0.10526
PLATTE VALLEY RE-7,2012,Percent,0.44604
POUDRE R-1,2012,Percent,0.05808
PRAIRIE RE-11,2012,Percent,0.16575
PRIMERO REORGANIZED 2,2012,Percent,0.12626
PRITCHETT RE-3,2012,Percent,1
PUEBLO CITY 60,2012,Percent,0.42076
PUEBLO COUNTY RURAL 70,2012,Percent,0.24388
RANGELY RE-4,2012,Percent,0.04813
RIDGWAY R-2,2012,Percent,0.08333
ROARING FORK RE-1,2012,Percent,0.42035
ROCKY FORD R-2,2012,Percent,0.68848
SALIDA R-32,2012,Percent,0.70848
SANFORD 6J,2012,Percent,0.53889
SANGRE DE CRISTO RE-22J,2012,Percent,1
SARGENT RE-33J,2012,Percent,0.55902
SHERIDAN 2,2012,Percent,0.57576
SIERRA GRANDE R-30,2012,Percent,0.42222
SILVERTON 1,2012,Percent,0.24194
SOUTH CONEJOS RE-10,2012,Percent,1
SOUTH ROUTT RE 3,2012,Percent,0.05728
SPRINGFIELD RE-4,2012,Percent,1
ST VRAIN VALLEY RE 1J,2012,Percent,0.00773
STEAMBOAT SPRINGS RE-2,2012,Percent,0.05647
STRASBURG 31J,2012,Percent,0.04595
STRATTON R-4,2012,Percent,0.05376
SUMMIT RE-1,2012,Percent,0.04087
SWINK 33,2012,Percent,0.04913
TELLURIDE R-1,2012,Percent,0.06452
THOMPSON R-2J,2012,Percent,0.12872
TRINIDAD 1,2012,Percent,0.49165
VALLEY RE-1,2012,Percent,0.43499
VILAS RE-5,2012,Percent,0.22222
WALSH RE-1,2012,Percent,0.12025
WELD COUNTY RE-1,2012,Percent,0.05225
WELD COUNTY S/D RE-8,2012,Percent,0.55413
WELDON VALLEY RE-20(J),2012,Percent,0.15238
WEST END RE-2,2012,Percent,0.13311
WEST GRAND 1-JT,2012,Percent,0.47926
WEST YUMA COUNTY RJ-1,2012,Percent,N/A
WESTMINSTER 50,2012,Percent,0.4789
WIDEFIELD 3,2012,Percent,0.04959
WIGGINS RE-50(J),2012,Percent,1
WILEY RE-13 JT,2012,Percent,0.11157
WINDSOR RE-4,2012,Percent,0.02279
WOODLAND PARK RE-2,2012,Percent,0.04662
WOODLIN R-104,2012,Percent,1
WRAY SCHOOL DISTRICT RD-2,2012,Percent,0.52632
YUMA SCHOOL DISTRICT 1,2012,Percent,0.25123
MAPLETON 1,2013,Percent,0.43815
MC CLAVE RE-2,2013,Percent,0.43609
MEEKER RE1,2013,Percent,0.09155
MESA COUNTY VALLEY 51,2013,Percent,0.18786
MIAMI/YODER 60 JT,2013,Percent,0.64821
MOFFAT 2,2013,Percent,0.2963
MOFFAT COUNTY RE:NO 1,2013,Percent,0.04284
MONTE VISTA C-8,2013,Percent,0.34309
MONTEZUMA-CORTEZ RE-1,2013,Percent,0.44307
MONTROSE COUNTY RE-1J,2013,Percent,0.33919
MOUNTAIN VALLEY RE 1,2013,Percent,0.61481
NORTH CONEJOS RE-1J,2013,Percent,0.94527
NORTH PARK R-1,2013,Percent,0.42723
NORTHGLENN-THORNTON 12,2013,Percent,0.13827
NORWOOD R-2J,2013,Percent,0.13971
OTIS R-3,2013,Percent,0
OURAY R-1,2013,Percent,0.09137
PARK (ESTES PARK) R-3,2013,Percent,0.08485
PARK COUNTY RE-2,2013,Percent,0.18814
PAWNEE RE-12,2013,Percent,0.95455
PEYTON 23 JT,2013,Percent,0.42079
PLAINVIEW RE-2,2013,Percent,0.125
PLATEAU RE-5,2013,Percent,0
PLATEAU VALLEY 50,2013,Percent,0.12222
PLATTE CANYON 1,2013,Percent,0.03977
PLATTE VALLEY RE-3,2013,Percent,0.09174
PLATTE VALLEY RE-7,2013,Percent,0.45247
POUDRE R-1,2013,Percent,0.06034
PRAIRIE RE-11,2013,Percent,0.04592
PRIMERO REORGANIZED 2,2013,Percent,0.12755
PRITCHETT RE-3,2013,Percent,0.88679
PUEBLO CITY 60,2013,Percent,0.37026
PUEBLO COUNTY RURAL 70,2013,Percent,0.25062
RANGELY RE-4,2013,Percent,0.06126
RIDGWAY R-2,2013,Percent,0.06414
ROARING FORK RE-1,2013,Percent,0.40405
ROCKY FORD R-2,2013,Percent,0.63354
SALIDA R-32,2013,Percent,0.64116
SANFORD 6J,2013,Percent,0.50886
SANGRE DE CRISTO RE-22J,2013,Percent,0.95679
SARGENT RE-33J,2013,Percent,0.55034
SHERIDAN 2,2013,Percent,0.8048
SIERRA GRANDE R-30,2013,Percent,0
SILVERTON 1,2013,Percent,0.34375
SOUTH CONEJOS RE-10,2013,Percent,1
SOUTH ROUTT RE 3,2013,Percent,0.0688
SPRINGFIELD RE-4,2013,Percent,0.74247
ST VRAIN VALLEY RE 1J,2013,Percent,0.02484
STEAMBOAT SPRINGS RE-2,2013,Percent,0.02082
STRASBURG 31J,2013,Percent,0.04198
STRATTON R-4,2013,Percent,0.06452
SUMMIT RE-1,2013,Percent,0.03499
SWINK 33,2013,Percent,0
TELLURIDE R-1,2013,Percent,0.05819
THOMPSON R-2J,2013,Percent,0.12721
TRINIDAD 1,2013,Percent,0.51325
VALLEY RE-1,2013,Percent,0.43818
VILAS RE-5,2013,Percent,0.40945
WALSH RE-1,2013,Percent,0.10897
WELD COUNTY RE-1,2013,Percent,0.03954
WELD COUNTY S/D RE-8,2013,Percent,0.47785
WELDON VALLEY RE-20(J),2013,Percent,0.15837
WEST END RE-2,2013,Percent,0.36434
WEST GRAND 1-JT,2013,Percent,0.45227
WEST YUMA COUNTY RJ-1,2013,Percent,N/A
WESTMINSTER 50,2013,Percent,0.49322
WIDEFIELD 3,2013,Percent,0.13648
WIGGINS RE-50(J),2013,Percent,0.61812
WILEY RE-13 JT,2013,Percent,0.12832
WINDSOR RE-4,2013,Percent,0.02593
WOODLAND PARK RE-2,2013,Percent,0.07425
WOODLIN R-104,2013,Percent,0.9
WRAY SCHOOL DISTRICT RD-2,2013,Percent,0.52072
YUMA SCHOOL DISTRICT 1,2013,Percent,0.20049
MAPLETON 1,2014,Percent,0.4451
MC CLAVE RE-2,2014,Percent,0.43728
MEEKER RE1,2014,Percent,0.10904
MESA COUNTY VALLEY 51,2014,Percent,0.18457
MIAMI/YODER 60 JT,2014,Percent,0.59353
MOFFAT 2,2014,Percent,0.31122
MOFFAT COUNTY RE:NO 1,2014,Percent,0.04368
MONTE VISTA C-8,2014,Percent,0.33097
MONTEZUMA-CORTEZ RE-1,2014,Percent,0.42555
MONTROSE COUNTY RE-1J,2014,Percent,0.33892
MOUNTAIN VALLEY RE 1,2014,Percent,0.62319
NORTH CONEJOS RE-1J,2014,Percent,0.93983
NORTH PARK R-1,2014,Percent,0.42632
NORTHGLENN-THORNTON 12,2014,Percent,0.15651
NORWOOD R-2J,2014,Percent,0.13589
OTIS R-3,2014,Percent,0.02655
OURAY R-1,2014,Percent,0.07853
PARK (ESTES PARK) R-3,2014,Percent,0.11003
PARK COUNTY RE-2,2014,Percent,0.14593
PAWNEE RE-12,2014,Percent,0.93827
PEYTON 23 JT,2014,Percent,0.40032
PLAINVIEW RE-2,2014,Percent,0.16667
PLATEAU RE-5,2014,Percent,0.0904
PLATEAU VALLEY 50,2014,Percent,0.11547
PLATTE CANYON 1,2014,Percent,0.04916
PLATTE VALLEY RE-3,2014,Percent,0.04717
PLATTE VALLEY RE-7,2014,Percent,0.4411
POUDRE R-1,2014,Percent,0.07118
PRAIRIE RE-11,2014,Percent,0.07368
PRIMERO REORGANIZED 2,2014,Percent,0.11168
PRITCHETT RE-3,2014,Percent,0.97297
PUEBLO CITY 60,2014,Percent,0.39209
PUEBLO COUNTY RURAL 70,2014,Percent,0.24694
RANGELY RE-4,2014,Percent,0.05351
RIDGWAY R-2,2014,Percent,0.08146
ROARING FORK RE-1,2014,Percent,0.38838
ROCKY FORD R-2,2014,Percent,0.6403
SALIDA R-32,2014,Percent,0.5067
SANFORD 6J,2014,Percent,0.48849
SANGRE DE CRISTO RE-22J,2014,Percent,0.95252
SARGENT RE-33J,2014,Percent,0.54481
SHERIDAN 2,2014,Percent,0.82357
SIERRA GRANDE R-30,2014,Percent,0.47638
SILVERTON 1,2014,Percent,0.37097
SOUTH CONEJOS RE-10,2014,Percent,1
SOUTH ROUTT RE 3,2014,Percent,0.05371
SPRINGFIELD RE-4,2014,Percent,0.87625
ST VRAIN VALLEY RE 1J,2014,Percent,0.02529
STEAMBOAT SPRINGS RE-2,2014,Percent,0.09684
STRASBURG 31J,2014,Percent,0.03263
STRATTON R-4,2014,Percent,0.07547
SUMMIT RE-1,2014,Percent,0.03558
SWINK 33,2014,Percent,0.11111
TELLURIDE R-1,2014,Percent,0.04343
THOMPSON R-2J,2014,Percent,0.12223
TRINIDAD 1,2014,Percent,0.50927
VALLEY RE-1,2014,Percent,0.43838
VILAS RE-5,2014,Percent,0.25962
WALSH RE-1,2014,Percent,0.10897
WELD COUNTY RE-1,2014,Percent,0.05126
WELD COUNTY S/D RE-8,2014,Percent,0.41406
WELDON VALLEY RE-20(J),2014,Percent,0.13115
WEST END RE-2,2014,Percent,0.5365
WEST GRAND 1-JT,2014,Percent,0.46445
WEST YUMA COUNTY RJ-1,2014,Percent,NA
WESTMINSTER 50,2014,Percent,0.48617
WIDEFIELD 3,2014,Percent,0.14316
WIGGINS RE-50(J),2014,Percent,0.65565
WILEY RE-13 JT,2014,Percent,0.084
WINDSOR RE-4,2014,Percent,0.03136
WOODLAND PARK RE-2,2014,Percent,0.06733
WOODLIN R-104,2014,Percent,0.90196
WRAY SCHOOL DISTRICT RD-2,2014,Percent,0.54545
YUMA SCHOOL DISTRICT 1,2014,Percent,0.28519
