Location,TimeFrame,DataFormat,Data
CRIPPLE CREEK-VICTOR RE-1,2000,Percent,0.091
CRIPPLE CREEK-VICTOR RE-1,2001,Percent,0.081
CRIPPLE CREEK-VICTOR RE-1,2002,Percent,0.092
CRIPPLE CREEK-VICTOR RE-1,2003,Percent,0.1
CRIPPLE CREEK-VICTOR RE-1,2004,Percent,0.086
CRIPPLE CREEK-VICTOR RE-1,2005,Percent,0.095
CRIPPLE CREEK-VICTOR RE-1,2006,Percent,0.105
CRIPPLE CREEK-VICTOR RE-1,2007,Percent,0.098
CROWLEY COUNTY RE-1-J,1995,Percent,0.298
CROWLEY COUNTY RE-1-J,1997,Percent,0.367
CROWLEY COUNTY RE-1-J,1999,Percent,0.262
CROWLEY COUNTY RE-1-J,2000,Percent,0.26
CROWLEY COUNTY RE-1-J,2001,Percent,0.233
CROWLEY COUNTY RE-1-J,2002,Percent,0.283
CROWLEY COUNTY RE-1-J,2003,Percent,0.25
CROWLEY COUNTY RE-1-J,2004,Percent,0.237
CROWLEY COUNTY RE-1-J,2005,Percent,0.299
CROWLEY COUNTY RE-1-J,2006,Percent,0.335
CROWLEY COUNTY RE-1-J,2007,Percent,0.315
CUSTER COUNTY SCHOOL DISTRICT C-1,1995,Percent,0.168
CUSTER COUNTY SCHOOL DISTRICT C-1,1997,Percent,0.23
CUSTER COUNTY SCHOOL DISTRICT C-1,1999,Percent,0.232
CUSTER COUNTY SCHOOL DISTRICT C-1,2000,Percent,0.234
CUSTER COUNTY SCHOOL DISTRICT C-1,2001,Percent,0.175
CUSTER COUNTY SCHOOL DISTRICT C-1,2002,Percent,0.191
CUSTER COUNTY SCHOOL DISTRICT C-1,2003,Percent,0.179
CUSTER COUNTY SCHOOL DISTRICT C-1,2004,Percent,0.161
CUSTER COUNTY SCHOOL DISTRICT C-1,2005,Percent,0.212
CUSTER COUNTY SCHOOL DISTRICT C-1,2006,Percent,0.196
CUSTER COUNTY SCHOOL DISTRICT C-1,2007,Percent,0.189
DE BEQUE 49JT,1995,Percent,0.198
DE BEQUE 49JT,1997,Percent,0.252
DE BEQUE 49JT,1999,Percent,0.138
DE BEQUE 49JT,2000,Percent,0.141
DE BEQUE 49JT,2001,Percent,0.136
DE BEQUE 49JT,2002,Percent,0.157
DE BEQUE 49JT,2003,Percent,0.139
DE BEQUE 49JT,2004,Percent,0.119
DE BEQUE 49JT,2005,Percent,0.16
DE BEQUE 49JT,2006,Percent,0.136
DE BEQUE 49JT,2007,Percent,0.132
DEER TRAIL 26J,1995,Percent,0.176
DEER TRAIL 26J,1997,Percent,0.216
DEER TRAIL 26J,1999,Percent,0.08
DEER TRAIL 26J,2000,Percent,0.073
DEER TRAIL 26J,2001,Percent,0.073
DEER TRAIL 26J,2002,Percent,0.083
DEER TRAIL 26J,2003,Percent,0.097
DEER TRAIL 26J,2004,Percent,0.103
DEER TRAIL 26J,2005,Percent,0.101
DEER TRAIL 26J,2006,Percent,0.127
DEER TRAIL 26J,2007,Percent,0.178
DEL NORTE C-7,1995,Percent,0.209
DEL NORTE C-7,1997,Percent,0.256
DEL NORTE C-7,1999,Percent,0.278
DEL NORTE C-7,2000,Percent,0.254
DEL NORTE C-7,2001,Percent,0.263
DEL NORTE C-7,2002,Percent,0.322
DEL NORTE C-7,2003,Percent,0.27
DEL NORTE C-7,2004,Percent,0.22
DEL NORTE C-7,2005,Percent,0.267
DEL NORTE C-7,2006,Percent,0.326
DEL NORTE C-7,2007,Percent,0.321
DELTA COUNTY 50(J),1995,Percent,0.181
DELTA COUNTY 50(J),1997,Percent,0.207
DELTA COUNTY 50(J),1999,Percent,0.161
DELTA COUNTY 50(J),2000,Percent,0.164
DELTA COUNTY 50(J),2001,Percent,0.157
DELTA COUNTY 50(J),2002,Percent,0.175
DELTA COUNTY 50(J),2003,Percent,0.161
DELTA COUNTY 50(J),2004,Percent,0.14
DELTA COUNTY 50(J),2005,Percent,0.175
DELTA COUNTY 50(J),2006,Percent,0.178
DELTA COUNTY 50(J),2007,Percent,0.157
DENVER COUNTY 1,1995,Percent,0.258
DENVER COUNTY 1,1997,Percent,0.248
DENVER COUNTY 1,1999,Percent,0.195
DENVER COUNTY 1,2000,Percent,0.193
DENVER COUNTY 1,2001,Percent,0.187
DENVER COUNTY 1,2002,Percent,0.225
DENVER COUNTY 1,2003,Percent,0.221
DENVER COUNTY 1,2004,Percent,0.21
DENVER COUNTY 1,2005,Percent,0.227
DENVER COUNTY 1,2006,Percent,0.253
DENVER COUNTY 1,2007,Percent,0.244
DOLORES COUNTY RE NO.2,1995,Percent,0.109
DOLORES COUNTY RE NO.2,1997,Percent,0.178
DOLORES COUNTY RE NO.2,1999,Percent,0.142
DOLORES COUNTY RE NO.2,2000,Percent,0.172
DOLORES COUNTY RE NO.2,2001,Percent,0.152
DOLORES COUNTY RE NO.2,2002,Percent,0.173
DOLORES COUNTY RE NO.2,2003,Percent,0.152
DOLORES COUNTY RE NO.2,2004,Percent,0.13
DOLORES COUNTY RE NO.2,2005,Percent,0.159
DOLORES COUNTY RE NO.2,2006,Percent,0.149
BIG SANDY 100J,2008,Percent,0.2109
BOULDER VALLEY RE 2,2008,Percent,0.06279
BRANSON REORGANIZED 82,2008,Percent,0.28947
BRIGGSDALE RE-10,2008,Percent,0.10738
BRIGHTON 27J,2008,Percent,0.09847
BRUSH RE-2(J),2008,Percent,0.12899
BUENA VISTA R-31,2008,Percent,0.12052
BUFFALO RE-4,2008,Percent,0.11275
BURLINGTON RE-6J,2008,Percent,0.16496
BYERS 32J,2008,Percent,0.10062
CALHAN RJ-1,2008,Percent,0.11872
CAMPO RE-6,2008,Percent,0.31111
CANON CITY RE-1,2008,Percent,0.15676
CENTENNIAL R-1,2008,Percent,0.32018
CENTER 26 JT,2008,Percent,0.33634
CHERAW 31,2008,Percent,0.21094
CHERRY CREEK 5,2008,Percent,0.06842
CHEYENNE COUNTY RE-5,2008,Percent,0.14085
CHEYENNE MOUNTAIN 12,2008,Percent,0.07049
CLEAR CREEK RE-1,2008,Percent,0.0914
COLORADO SPRINGS 11,2008,Percent,0.14554
COTOPAXI RE-3,2008,Percent,0.17711
CREEDE CONSOLIDATED 1,2008,Percent,0.14815
CRIPPLE CREEK-VICTOR RE-1,2008,Percent,0.10448
CROWLEY COUNTY RE-1-J,2008,Percent,0.29825
CUSTER COUNTY SCHOOL DISTRICT C-1,2008,Percent,0.2004
DE BEQUE 49JT,2008,Percent,0.12019
DEER TRAIL 26J,2008,Percent,0.10995
DEL NORTE C-7,2008,Percent,0.28636
DELTA COUNTY 50(J),2008,Percent,0.14658
DENVER COUNTY 1,2008,Percent,0.24779
BIG SANDY 100J,2008,Number,89
BOULDER VALLEY RE 2,2008,Number,2004
BRANSON REORGANIZED 82,2008,Number,11
BRIGGSDALE RE-10,2008,Number,16
BRIGHTON 27J,2008,Number,702
BRUSH RE-2(J),2008,Number,206
BUENA VISTA R-31,2008,Number,111
BUFFALO RE-4,2008,Number,23
BURLINGTON RE-6J,2008,Number,113
BYERS 32J,2008,Number,49
CALHAN RJ-1,2008,Number,85
CAMPO RE-6,2008,Number,14
CANON CITY RE-1,2008,Number,617
CENTENNIAL R-1,2008,Number,73
CENTER 26 JT,2008,Number,298
CHERAW 31,2008,Number,27
CHERRY CREEK 5,2008,Number,3111
CHEYENNE COUNTY RE-5,2008,Number,30
CHEYENNE MOUNTAIN 12,2008,Number,296
CLEAR CREEK RE-1,2008,Number,119
COLORADO SPRINGS 11,2008,Number,5887
COTOPAXI RE-3,2008,Number,65
CREEDE CONSOLIDATED 1,2008,Number,16
CRIPPLE CREEK-VICTOR RE-1,2008,Number,56
CROWLEY COUNTY RE-1-J,2008,Number,170
CUSTER COUNTY SCHOOL DISTRICT C-1,2008,Number,99
DE BEQUE 49JT,2008,Number,25
DEER TRAIL 26J,2008,Number,21
DEL NORTE C-7,2008,Number,189
DELTA COUNTY 50(J),2008,Number,714
DENVER COUNTY 1,2008,Number,23825
BIG SANDY 100J,2009,Number,100
BOULDER VALLEY RE 2,2009,Number,2690
BRANSON REORGANIZED 82,2009,Number,13
BRIGGSDALE RE-10,2009,Number,21
BRIGHTON 27J,2009,Number,800
BRUSH RE-2(J),2009,Number,239
BUENA VISTA R-31,2009,Number,113
BUFFALO RE-4,2009,Number,31
BURLINGTON RE-6J,2009,Number,119
BYERS 32J,2009,Number,66
CALHAN RJ-1,2009,Number,81
CAMPO RE-6,2009,Number,16
CANON CITY RE-1,2009,Number,796
CENTENNIAL R-1,2009,Number,77
CENTER 26 JT,2009,Number,344
CHERAW 31,2009,Number,31
CHERRY CREEK 5,2009,Number,4519
CHEYENNE COUNTY RE-5,2009,Number,43
CHEYENNE MOUNTAIN 12,2009,Number,315
CLEAR CREEK RE-1,2009,Number,129
COLORADO SPRINGS 11,2009,Number,6298
COTOPAXI RE-3,2009,Number,72
CREEDE CONSOLIDATED 1,2009,Number,18
CRIPPLE CREEK-VICTOR RE-1,2009,Number,66
CROWLEY COUNTY RE-1-J,2009,Number,166
CUSTER COUNTY SCHOOL DISTRICT C-1,2009,Number,106
DE BEQUE 49JT,2009,Number,33
DEER TRAIL 26J,2009,Number,32
DEL NORTE C-7,2009,Number,212
DELTA COUNTY 50(J),2009,Number,886
DENVER COUNTY 1,2009,Number,22855
BIG SANDY 100J,2009,Percent,0.221
BOULDER VALLEY RE 2,2009,Percent,0.08
BRANSON REORGANIZED 82,2009,Percent,0.342
BRIGGSDALE RE-10,2009,Percent,0.134
BRIGHTON 27J,2009,Percent,0.112
BRUSH RE-2(J),2009,Percent,0.149
BUENA VISTA R-31,2009,Percent,0.123
BUFFALO RE-4,2009,Percent,0.156
BURLINGTON RE-6J,2009,Percent,0.168
BYERS 32J,2009,Percent,0.131
CALHAN RJ-1,2009,Percent,0.111
CAMPO RE-6,2009,Percent,0.34
CANON CITY RE-1,2009,Percent,0.204
CENTENNIAL R-1,2009,Percent,0.326
CENTER 26 JT,2009,Percent,0.399
CHERAW 31,2009,Percent,0.23
CHERRY CREEK 5,2009,Percent,0.095
CHEYENNE COUNTY RE-5,2009,Percent,0.189
CHEYENNE MOUNTAIN 12,2009,Percent,0.073
CLEAR CREEK RE-1,2009,Percent,0.1
COLORADO SPRINGS 11,2009,Percent,0.153
COTOPAXI RE-3,2009,Percent,0.199
CREEDE CONSOLIDATED 1,2009,Percent,0.134
CRIPPLE CREEK-VICTOR RE-1,2009,Percent,0.116
CROWLEY COUNTY RE-1-J,2009,Percent,0.32
CUSTER COUNTY SCHOOL DISTRICT C-1,2009,Percent,0.215
DE BEQUE 49JT,2009,Percent,0.149
DEER TRAIL 26J,2009,Percent,0.16
DEL NORTE C-7,2009,Percent,0.313
DELTA COUNTY 50(J),2009,Percent,0.171
DENVER COUNTY 1,2009,Percent,0.259
BIG SANDY 100J,2010,Number,56
BOULDER VALLEY RE 2,2010,Number,3182
BRANSON REORGANIZED 82,2010,Number,13
BRIGGSDALE RE-10,2010,Number,23
BRIGHTON 27J,2010,Number,1594
BRUSH RE-2(J),2010,Number,222
BUENA VISTA R-31,2010,Number,160
BUFFALO RE-4,2010,Number,28
BURLINGTON RE-6J,2010,Number,135
BYERS 32J,2010,Number,66
CALHAN RJ-1,2010,Number,94
CAMPO RE-6,2010,Number,5
CANON CITY RE-1,2010,Number,823
CENTENNIAL R-1,2010,Number,112
CENTER 26 JT,2010,Number,239
CHERAW 31,2010,Number,36
CHERRY CREEK 5,2010,Number,4695
CHEYENNE COUNTY RE-5,2010,Number,39
CHEYENNE MOUNTAIN 12,2010,Number,264
CLEAR CREEK RE-1,2010,Number,130
COLORADO SPRINGS 11,2010,Number,6681
COTOPAXI RE-3,2010,Number,43
CREEDE CONSOLIDATED 1,2010,Number,18
CRIPPLE CREEK-VICTOR RE-1,2010,Number,105
CROWLEY COUNTY RE-1-J,2010,Number,171
CUSTER COUNTY SCHOOL DISTRICT C-1,2010,Number,132
DE BEQUE 49JT,2010,Number,23
DEER TRAIL 26J,2010,Number,28
DEL NORTE C-7,2010,Number,196
DELTA COUNTY 50(J),2010,Number,1084
DENVER COUNTY 1,2010,Number,22978
BIG SANDY 100J,2010,Percent,0.15301
BOULDER VALLEY RE 2,2010,Percent,0.10492
BRANSON REORGANIZED 82,2010,Percent,0.38235
BRIGGSDALE RE-10,2010,Percent,0.19328
BRIGHTON 27J,2010,Percent,0.09766
BRUSH RE-2(J),2010,Percent,0.14538
BUENA VISTA R-31,2010,Percent,0.15873
BUFFALO RE-4,2010,Percent,0.1466
BURLINGTON RE-6J,2010,Percent,0.18194
BYERS 32J,2010,Percent,0.12766
CALHAN RJ-1,2010,Percent,0.14826
CAMPO RE-6,2010,Percent,0.14706
CANON CITY RE-1,2010,Percent,0.20862
CENTENNIAL R-1,2010,Percent,0.38621
CENTER 26 JT,2010,Percent,0.34488
CHERAW 31,2010,Percent,0.25899
CHERRY CREEK 5,2010,Percent,0.08602
CHEYENNE COUNTY RE-5,2010,Percent,0.17031
CHEYENNE MOUNTAIN 12,2010,Percent,0.07057
CLEAR CREEK RE-1,2010,Percent,0.11434
COLORADO SPRINGS 11,2010,Percent,0.19022
COTOPAXI RE-3,2010,Percent,0.14828
CREEDE CONSOLIDATED 1,2010,Percent,0.2
CRIPPLE CREEK-VICTOR RE-1,2010,Percent,0.18198
CROWLEY COUNTY RE-1-J,2010,Percent,0.30159
CUSTER COUNTY SCHOOL DISTRICT C-1,2010,Percent,0.24265
DE BEQUE 49JT,2010,Percent,0.15646
DEER TRAIL 26J,2010,Percent,0.14508
DEL NORTE C-7,2010,Percent,0.28488
DELTA COUNTY 50(J),2010,Percent,0.21184
DENVER COUNTY 1,2010,Percent,0.26749
BIG SANDY 100J,2011,Number,48
BOULDER VALLEY RE 2,2011,Number,2980
BRANSON REORGANIZED 82,2011,Number,10
BRIGGSDALE RE-10,2011,Number,16
BRIGHTON 27J,2011,Number,2037
BRUSH RE-2(J),2011,Number,240
BUENA VISTA R-31,2011,Number,153
BUFFALO RE-4,2011,Number,27
BURLINGTON RE-6J,2011,Number,148
BYERS 32J,2011,Number,91
CALHAN RJ-1,2011,Number,88
CAMPO RE-6,2011,Number,6
CANON CITY RE-1,2011,Number,882
CENTENNIAL R-1,2011,Number,110
CENTER 26 JT,2011,Number,260
CHERAW 31,2011,Number,34
CHERRY CREEK 5,2011,Number,5047
CHEYENNE COUNTY RE-5,2011,Number,47
CHEYENNE MOUNTAIN 12,2011,Number,225
CLEAR CREEK RE-1,2011,Number,136
COLORADO SPRINGS 11,2011,Number,6918
COTOPAXI RE-3,2011,Number,49
CREEDE CONSOLIDATED 1,2011,Number,13
CRIPPLE CREEK-VICTOR RE-1,2011,Number,85
CROWLEY COUNTY RE-1-J,2011,Number,188
CUSTER COUNTY SCHOOL DISTRICT C-1,2011,Number,120
DE BEQUE 49JT,2011,Number,24
DEER TRAIL 26J,2011,Number,20
DEL NORTE C-7,2011,Number,169
DELTA COUNTY 50(J),2011,Number,1061
DENVER COUNTY 1,2011,Number,21750
BIG SANDY 100J,2011,Percent,0.134
BOULDER VALLEY RE 2,2011,Percent,0.099
BRANSON REORGANIZED 82,2011,Percent,0.313
BRIGGSDALE RE-10,2011,Percent,0.133
BRIGHTON 27J,2011,Percent,0.122
BRUSH RE-2(J),2011,Percent,0.158
BUENA VISTA R-31,2011,Percent,0.155
BUFFALO RE-4,2011,Percent,0.145
BURLINGTON RE-6J,2011,Percent,0.194
BYERS 32J,2011,Percent,0.175
CALHAN RJ-1,2011,Percent,0.139
CAMPO RE-6,2011,Percent,0.182
CANON CITY RE-1,2011,Percent,0.224
CENTENNIAL R-1,2011,Percent,0.365
CENTER 26 JT,2011,Percent,0.392
CHERAW 31,2011,Percent,0.25
CHERRY CREEK 5,2011,Percent,0.092
CHEYENNE COUNTY RE-5,2011,Percent,0.193
CHEYENNE MOUNTAIN 12,2011,Percent,0.06
CLEAR CREEK RE-1,2011,Percent,0.125
COLORADO SPRINGS 11,2011,Percent,0.196
COTOPAXI RE-3,2011,Percent,0.17
CREEDE CONSOLIDATED 1,2011,Percent,0.169
CRIPPLE CREEK-VICTOR RE-1,2011,Percent,0.149
CROWLEY COUNTY RE-1-J,2011,Percent,0.359
CUSTER COUNTY SCHOOL DISTRICT C-1,2011,Percent,0.241
DE BEQUE 49JT,2011,Percent,0.163
DEER TRAIL 26J,2011,Percent,0.104
DEL NORTE C-7,2011,Percent,0.252
DELTA COUNTY 50(J),2011,Percent,0.212
DENVER COUNTY 1,2011,Percent,0.245
BIG SANDY 100J,2012,Number,34
BIG SANDY 100J,2012,Percent,0.097
BOULDER VALLEY RE 2,2012,Number,2622
BOULDER VALLEY RE 2,2012,Percent,0.086
BRANSON REORGANIZED 82,2012,Number,5
BRANSON REORGANIZED 82,2012,Percent,0.156
BRIGGSDALE RE-10,2012,Number,12
BRIGGSDALE RE-10,2012,Percent,0.098
BRIGHTON 27J,2012,Number,1970
BRIGHTON 27J,2012,Percent,0.116
BRUSH RE-2(J),2012,Number,259
BRUSH RE-2(J),2012,Percent,0.175
BUENA VISTA R-31,2012,Number,204
BUENA VISTA R-31,2012,Percent,0.213
BUFFALO RE-4,2012,Number,27
BUFFALO RE-4,2012,Percent,0.146
BURLINGTON RE-6J,2012,Number,118
BURLINGTON RE-6J,2012,Percent,0.16
BYERS 32J,2012,Number,81
BYERS 32J,2012,Percent,0.154
CALHAN RJ-1,2012,Number,127
CALHAN RJ-1,2012,Percent,0.201
CAMPO RE-6,2012,Number,6
CAMPO RE-6,2012,Percent,0.182
CANON CITY RE-1,2012,Number,948
CANON CITY RE-1,2012,Percent,0.242
CENTENNIAL R-1,2012,Number,103
CENTENNIAL R-1,2012,Percent,0.369
CENTER 26 JT,2012,Number,280
CENTER 26 JT,2012,Percent,0.401
CHERAW 31,2012,Number,35
CHERAW 31,2012,Percent,0.265
CHERRY CREEK 5,2012,Number,5048
CHERRY CREEK 5,2012,Percent,0.091
CHEYENNE COUNTY RE-5,2012,Number,27
CHEYENNE COUNTY RE-5,2012,Percent,0.111
CHEYENNE MOUNTAIN 12,2012,Number,279
CHEYENNE MOUNTAIN 12,2012,Percent,0.074
CLEAR CREEK RE-1,2012,Number,134
CLEAR CREEK RE-1,2012,Percent,0.124
COLORADO SPRINGS 11,2012,Number,7847
COLORADO SPRINGS 11,2012,Percent,0.223
COTOPAXI RE-3,2012,Number,44
COTOPAXI RE-3,2012,Percent,0.153
CREEDE CONSOLIDATED 1,2012,Number,14
CREEDE CONSOLIDATED 1,2012,Percent,0.2
CRIPPLE CREEK-VICTOR RE-1,2012,Number,71
CRIPPLE CREEK-VICTOR RE-1,2012,Percent,0.126
CROWLEY COUNTY RE-1-J,2012,Number,190
CROWLEY COUNTY RE-1-J,2012,Percent,0.385
CUSTER COUNTY SCHOOL DISTRICT C-1,2012,Number,122
CUSTER COUNTY SCHOOL DISTRICT C-1,2012,Percent,0.257
DE BEQUE 49JT,2012,Number,30
DE BEQUE 49JT,2012,Percent,0.204
DEER TRAIL 26J,2012,Number,42
DEER TRAIL 26J,2012,Percent,0.215
DEL NORTE C-7,2012,Number,262
DEL NORTE C-7,2012,Percent,0.394
DELTA COUNTY 50(J),2012,Number,1035
DELTA COUNTY 50(J),2012,Percent,0.21
DENVER COUNTY 1,2012,Number,26358
DENVER COUNTY 1,2012,Percent,0.29
BIG SANDY 100J,2013,Number,35
BOULDER VALLEY RE 2,2013,Number,2655
BRANSON REORGANIZED 82,2013,Number,4
BRIGGSDALE RE-10,2013,Number,10
BRIGHTON 27J,2013,Number,1549
BRUSH RE-2(J),2013,Number,243
BUENA VISTA R-31,2013,Number,185
BUFFALO RE-4,2013,Number,28
BURLINGTON RE-6J,2013,Number,129
BYERS 32J,2013,Number,84
CALHAN RJ-1,2013,Number,83
CAMPO RE-6,2013,Number,5
CANON CITY RE-1,2013,Number,1125
CENTENNIAL R-1,2013,Number,105
CENTER 26 JT,2013,Number,248
CHERAW 31,2013,Number,38
CHERRY CREEK 5,2013,Number,5520
CHEYENNE COUNTY RE-5,2013,Number,34
CHEYENNE MOUNTAIN 12,2013,Number,243
CLEAR CREEK RE-1,2013,Number,126
COLORADO SPRINGS 11,2013,Number,5575
COTOPAXI RE-3,2013,Number,81
CREEDE CONSOLIDATED 1,2013,Number,9
CRIPPLE CREEK-VICTOR RE-1,2013,Number,60
CROWLEY COUNTY RE-1-J,2013,Number,171
CUSTER COUNTY SCHOOL DISTRICT C-1,2013,Number,127
DE BEQUE 49JT,2013,Number,22
DEER TRAIL 26J,2013,Number,43
DEL NORTE C-7,2013,Number,226
DELTA COUNTY 50(J),2013,Number,977
DENVER COUNTY 1,2013,Number,26159
BIG SANDY 100J,2013,Percent,0.099
BOULDER VALLEY RE 2,2013,Percent,0.085
BRANSON REORGANIZED 82,2013,Percent,0.133
BRIGGSDALE RE-10,2013,Percent,0.081
BRIGHTON 27J,2013,Percent,0.089
BRUSH RE-2(J),2013,Percent,0.167
BUENA VISTA R-31,2013,Percent,0.187
BUFFALO RE-4,2013,Percent,0.158
BURLINGTON RE-6J,2013,Percent,0.174
BYERS 32J,2013,Percent,0.158
CALHAN RJ-1,2013,Percent,0.129
CAMPO RE-6,2013,Percent,0.161
CANON CITY RE-1,2013,Percent,0.296
CENTENNIAL R-1,2013,Percent,0.387
CENTER 26 JT,2013,Percent,0.373
CHERAW 31,2013,Percent,0.29
CHERRY CREEK 5,2013,Percent,0.099
CHEYENNE COUNTY RE-5,2013,Percent,0.145
CHEYENNE MOUNTAIN 12,2013,Percent,0.064
CLEAR CREEK RE-1,2013,Percent,0.122
COLORADO SPRINGS 11,2013,Percent,0.157
COTOPAXI RE-3,2013,Percent,0.29
CREEDE CONSOLIDATED 1,2013,Percent,0.143
CRIPPLE CREEK-VICTOR RE-1,2013,Percent,0.11
CROWLEY COUNTY RE-1-J,2013,Percent,0.358
CUSTER COUNTY SCHOOL DISTRICT C-1,2013,Percent,0.263
DE BEQUE 49JT,2013,Percent,0.152
DEER TRAIL 26J,2013,Percent,0.218
DEL NORTE C-7,2013,Percent,0.351
DELTA COUNTY 50(J),2013,Percent,0.197
DENVER COUNTY 1,2013,Percent,0.287
DOLORES COUNTY RE NO.2,2007,Percent,0.138
DOLORES RE-4A,1995,Percent,0.137
DOLORES RE-4A,1997,Percent,0.169
DOLORES RE-4A,1999,Percent,0.173
DOLORES RE-4A,2000,Percent,0.181
DOLORES RE-4A,2001,Percent,0.162
DOLORES RE-4A,2002,Percent,0.18
DOLORES RE-4A,2003,Percent,0.163
DOLORES RE-4A,2004,Percent,0.15
DOLORES RE-4A,2005,Percent,0.18
DOLORES RE-4A,2006,Percent,0.188
DOLORES RE-4A,2007,Percent,0.172
DOUGLAS COUNTY RE 1,1995,Percent,0.02
DOUGLAS COUNTY RE 1,1997,Percent,0.024
DOUGLAS COUNTY RE 1,1999,Percent,0.024
DOUGLAS COUNTY RE 1,2000,Percent,0.023
DOUGLAS COUNTY RE 1,2001,Percent,0.019
DOUGLAS COUNTY RE 1,2002,Percent,0.019
DOUGLAS COUNTY RE 1,2003,Percent,0.018
DOUGLAS COUNTY RE 1,2004,Percent,0.037
DOUGLAS COUNTY RE 1,2005,Percent,0.028
DOUGLAS COUNTY RE 1,2006,Percent,0.024
DOUGLAS COUNTY RE 1,2007,Percent,0.022
DURANGO 9-R,1995,Percent,0.113
DURANGO 9-R,1997,Percent,0.133
DURANGO 9-R,1999,Percent,0.083
DURANGO 9-R,2000,Percent,0.083
DURANGO 9-R,2001,Percent,0.078
DURANGO 9-R,2002,Percent,0.087
DURANGO 9-R,2003,Percent,0.085
DURANGO 9-R,2004,Percent,0.081
DURANGO 9-R,2005,Percent,0.098
DURANGO 9-R,2006,Percent,0.102
DURANGO 9-R,2007,Percent,0.097
EADS RE-1,1995,Percent,0.096
EADS RE-1,1997,Percent,0.199
EADS RE-1,1999,Percent,0.165
EADS RE-1,2000,Percent,0.154
EADS RE-1,2001,Percent,0.15
EADS RE-1,2002,Percent,0.15
EADS RE-1,2003,Percent,0.143
EADS RE-1,2004,Percent,0.13
EADS RE-1,2005,Percent,0.123
EADS RE-1,2006,Percent,0.133
EADS RE-1,2007,Percent,0.151
EAGLE COUNTY RE 50,1995,Percent,0.058
EAGLE COUNTY RE 50,1997,Percent,0.07
EAGLE COUNTY RE 50,1999,Percent,0.072
EAGLE COUNTY RE 50,2000,Percent,0.09
EAGLE COUNTY RE 50,2001,Percent,0.092
EAGLE COUNTY RE 50,2002,Percent,0.08
EAGLE COUNTY RE 50,2003,Percent,0.073
EAGLE COUNTY RE 50,2004,Percent,0.068
EAGLE COUNTY RE 50,2005,Percent,0.072
EAGLE COUNTY RE 50,2006,Percent,0.077
EAGLE COUNTY RE 50,2007,Percent,0.072
EAST GRAND 2,1995,Percent,0.049
EAST GRAND 2,1997,Percent,0.067
EAST GRAND 2,1999,Percent,0.088
EAST GRAND 2,2000,Percent,0.098
EAST GRAND 2,2001,Percent,0.079
EAST GRAND 2,2002,Percent,0.081
EAST GRAND 2,2003,Percent,0.084
EAST GRAND 2,2004,Percent,0.081
EAST GRAND 2,2005,Percent,0.09
EAST GRAND 2,2006,Percent,0.088
EAST GRAND 2,2007,Percent,0.079
EAST OTERO R-1,1995,Percent,0.239
EAST OTERO R-1,1997,Percent,0.252
EAST OTERO R-1,1999,Percent,0.265
EAST OTERO R-1,2000,Percent,0.251
EAST OTERO R-1,2001,Percent,0.229
EAST OTERO R-1,2002,Percent,0.268
EAST OTERO R-1,2003,Percent,0.255
EAST OTERO R-1,2004,Percent,0.235
EAST OTERO R-1,2005,Percent,0.288
EAST OTERO R-1,2006,Percent,0.289
EAST OTERO R-1,2007,Percent,0.409
EAST YUMA COUNTY RJ-2,1995,Percent,0.099
EAST YUMA COUNTY RJ-2,1997,Percent,0.119
EAST YUMA COUNTY RJ-2,1999,Percent,
EAST YUMA COUNTY RJ-2,2000,Percent,
EAST YUMA COUNTY RJ-2,2001,Percent,
EAST YUMA COUNTY RJ-2,2002,Percent,
EAST YUMA COUNTY RJ-2,2003,Percent,
EAST YUMA COUNTY RJ-2,2004,Percent,
EAST YUMA COUNTY RJ-2,2005,Percent,
EAST YUMA COUNTY RJ-2,2006,Percent,
EAST YUMA COUNTY RJ-2,2007,Percent,
EATON RE-2,1995,Percent,0.079
EATON RE-2,1997,Percent,0.085
EATON RE-2,1999,Percent,0.051
EATON RE-2,2000,Percent,0.05
EATON RE-2,2001,Percent,0.044
EATON RE-2,2002,Percent,0.046
EATON RE-2,2003,Percent,0.049
EATON RE-2,2004,Percent,0.046
EATON RE-2,2005,Percent,0.064
EATON RE-2,2006,Percent,0.075
EATON RE-2,2007,Percent,0.078
EDISON 54 JT,1995,Percent,0.118
EDISON 54 JT,1997,Percent,0.178
EDISON 54 JT,1999,Percent,0.119
EDISON 54 JT,2000,Percent,0.101
EDISON 54 JT,2001,Percent,0.087
EDISON 54 JT,2002,Percent,0.116
EDISON 54 JT,2003,Percent,0.132
EDISON 54 JT,2004,Percent,0.103
EDISON 54 JT,2005,Percent,0.358
EDISON 54 JT,2006,Percent,0.227
EDISON 54 JT,2007,Percent,0.209
ELBERT 200,1995,Percent,0.008
ELBERT 200,1997,Percent,0.013
ELBERT 200,1999,Percent,0.024
ELBERT 200,2000,Percent,0.023
ELBERT 200,2001,Percent,0.023
ELBERT 200,2002,Percent,0.023
ELBERT 200,2003,Percent,0.027
ELBERT 200,2004,Percent,0.024
ELBERT 200,2005,Percent,0.06
ELBERT 200,2006,Percent,0.039
ELBERT 200,2007,Percent,0.049
ELIZABETH C-1,1995,Percent,0.026
ELIZABETH C-1,1997,Percent,0.037
ELIZABETH C-1,1999,Percent,0.031
ELIZABETH C-1,2000,Percent,0.03
ELIZABETH C-1,2001,Percent,0.027
