Location,Race Ethnicity,TimeFrame,DataFormat,Data
DOLORES COUNTY RE NO.2,Asian,2012,Percent,LNE
DOLORES RE-4A,Asian,2012,Percent,LNE
DOUGLAS COUNTY RE 1,Asian,2012,Percent,0.85463
DURANGO 9-R,Asian,2012,Percent,0.66667
EADS RE-1,Asian,2012,Percent,LNE
EAGLE COUNTY RE 50,Asian,2012,Percent,0.82979
EAST GRAND 2,Asian,2012,Percent,LNE
EAST OTERO R-1,Asian,2012,Percent,LNE
EAST YUMA COUNTY RJ-2,Asian,2012,Percent,N/A
EATON RE-2,Asian,2012,Percent,LNE
EDISON 54 JT,Asian,2012,Percent,LNE
ELBERT 200,Asian,2012,Percent,LNE
ELIZABETH C-1,Asian,2012,Percent,LNE
ELLICOTT 22,Asian,2012,Percent,LNE
ENGLEWOOD 1,Asian,2012,Percent,0.72222
FALCON 49,Asian,2012,Percent,0.81
FLORENCE RE-2,Asian,2012,Percent,LNE
FORT MORGAN RE-3,Asian,2012,Percent,LNE
FOUNTAIN 8,Asian,2012,Percent,0.71233
FOWLER R-4J,Asian,2012,Percent,LNE
FRENCHMAN RE-3,Asian,2012,Percent,LNE
CENTENNIAL R-1,Black,2012,Percent,LNE
CENTER 26 JT,Black,2012,Percent,LNE
CHERAW 31,Black,2012,Percent,LNE
CHERRY CREEK 5,Black,2012,Percent,0.5753
CHEYENNE COUNTY RE-5,Black,2012,Percent,LNE
CHEYENNE MOUNTAIN 12,Black,2012,Percent,0.80303
CLEAR CREEK RE-1,Black,2012,Percent,LNE
COLORADO SPRINGS 11,Black,2012,Percent,0.51672
COTOPAXI RE-3,Black,2012,Percent,LNE
CREEDE CONSOLIDATED 1,Black,2012,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Black,2012,Percent,LNE
CROWLEY COUNTY RE-1-J,Black,2012,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Black,2012,Percent,LNE
DE BEQUE 49JT,Black,2012,Percent,LNE
DEER TRAIL 26J,Black,2012,Percent,LNE
DEL NORTE C-7,Black,2012,Percent,LNE
DELTA COUNTY 50(J),Black,2012,Percent,LNE
DENVER COUNTY 1,Black,2012,Percent,0.43311
DOLORES COUNTY RE NO.2,Black,2012,Percent,LNE
DOLORES RE-4A,Black,2012,Percent,LNE
DOUGLAS COUNTY RE 1,Black,2012,Percent,0.52542
DURANGO 9-R,Black,2012,Percent,LNE
EADS RE-1,Black,2012,Percent,LNE
EAGLE COUNTY RE 50,Black,2012,Percent,LNE
EAST GRAND 2,Black,2012,Percent,LNE
EAST OTERO R-1,Black,2012,Percent,LNE
EAST YUMA COUNTY RJ-2,Black,2012,Percent,N/A
EATON RE-2,Black,2012,Percent,LNE
EDISON 54 JT,Black,2012,Percent,LNE
ELBERT 200,Black,2012,Percent,LNE
ELIZABETH C-1,Black,2012,Percent,LNE
ELLICOTT 22,Black,2012,Percent,0.52941
ENGLEWOOD 1,Black,2012,Percent,0.5
FALCON 49,Black,2012,Percent,0.61662
FLORENCE RE-2,Black,2012,Percent,LNE
FORT MORGAN RE-3,Black,2012,Percent,0.18868
FOUNTAIN 8,Black,2012,Percent,0.58615
FOWLER R-4J,Black,2012,Percent,LNE
FRENCHMAN RE-3,Black,2012,Percent,LNE
CENTENNIAL R-1,Hawaiian/Pacific Islander,2012,Percent,LNE
CENTER 26 JT,Hawaiian/Pacific Islander,2012,Percent,LNE
CHERAW 31,Hawaiian/Pacific Islander,2012,Percent,LNE
CHERRY CREEK 5,Hawaiian/Pacific Islander,2012,Percent,0.73034
CHEYENNE COUNTY RE-5,Hawaiian/Pacific Islander,2012,Percent,LNE
CHEYENNE MOUNTAIN 12,Hawaiian/Pacific Islander,2012,Percent,LNE
CLEAR CREEK RE-1,Hawaiian/Pacific Islander,2012,Percent,LNE
COLORADO SPRINGS 11,Hawaiian/Pacific Islander,2012,Percent,0.61364
COTOPAXI RE-3,Hawaiian/Pacific Islander,2012,Percent,LNE
CREEDE CONSOLIDATED 1,Hawaiian/Pacific Islander,2012,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Hawaiian/Pacific Islander,2012,Percent,LNE
CROWLEY COUNTY RE-1-J,Hawaiian/Pacific Islander,2012,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Hawaiian/Pacific Islander,2012,Percent,LNE
DE BEQUE 49JT,Hawaiian/Pacific Islander,2012,Percent,LNE
DEER TRAIL 26J,Hawaiian/Pacific Islander,2012,Percent,LNE
DEL NORTE C-7,Hawaiian/Pacific Islander,2012,Percent,LNE
DELTA COUNTY 50(J),Hawaiian/Pacific Islander,2012,Percent,LNE
DENVER COUNTY 1,Hawaiian/Pacific Islander,2012,Percent,0.51456
DOLORES COUNTY RE NO.2,Hawaiian/Pacific Islander,2012,Percent,LNE
DOLORES RE-4A,Hawaiian/Pacific Islander,2012,Percent,LNE
DOUGLAS COUNTY RE 1,Hawaiian/Pacific Islander,2012,Percent,0.69388
DURANGO 9-R,Hawaiian/Pacific Islander,2012,Percent,LNE
EADS RE-1,Hawaiian/Pacific Islander,2012,Percent,LNE
EAGLE COUNTY RE 50,Hawaiian/Pacific Islander,2012,Percent,LNE
EAST GRAND 2,Hawaiian/Pacific Islander,2012,Percent,LNE
EAST OTERO R-1,Hawaiian/Pacific Islander,2012,Percent,LNE
EAST YUMA COUNTY RJ-2,Hawaiian/Pacific Islander,2012,Percent,N/A
EATON RE-2,Hawaiian/Pacific Islander,2012,Percent,LNE
EDISON 54 JT,Hawaiian/Pacific Islander,2012,Percent,LNE
ELBERT 200,Hawaiian/Pacific Islander,2012,Percent,LNE
ELIZABETH C-1,Hawaiian/Pacific Islander,2012,Percent,LNE
ELLICOTT 22,Hawaiian/Pacific Islander,2012,Percent,LNE
ENGLEWOOD 1,Hawaiian/Pacific Islander,2012,Percent,LNE
FALCON 49,Hawaiian/Pacific Islander,2012,Percent,0.58621
FLORENCE RE-2,Hawaiian/Pacific Islander,2012,Percent,LNE
FORT MORGAN RE-3,Hawaiian/Pacific Islander,2012,Percent,LNE
FOUNTAIN 8,Hawaiian/Pacific Islander,2012,Percent,0.61765
FOWLER R-4J,Hawaiian/Pacific Islander,2012,Percent,LNE
FRENCHMAN RE-3,Hawaiian/Pacific Islander,2012,Percent,LNE
CENTENNIAL R-1,Hispanic,2012,Percent,0.42202
CENTER 26 JT,Hispanic,2012,Percent,0.47678
CHERAW 31,Hispanic,2012,Percent,0.35714
CHERRY CREEK 5,Hispanic,2012,Percent,0.62936
CHEYENNE COUNTY RE-5,Hispanic,2012,Percent,0.38889
CHEYENNE MOUNTAIN 12,Hispanic,2012,Percent,0.82759
CLEAR CREEK RE-1,Hispanic,2012,Percent,0.59574
COLORADO SPRINGS 11,Hispanic,2012,Percent,0.57039
COTOPAXI RE-3,Hispanic,2012,Percent,LNE
CREEDE CONSOLIDATED 1,Hispanic,2012,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Hispanic,2012,Percent,0.6875
CROWLEY COUNTY RE-1-J,Hispanic,2012,Percent,0.5625
CUSTER COUNTY SCHOOL DISTRICT C-1,Hispanic,2012,Percent,LNE
DE BEQUE 49JT,Hispanic,2012,Percent,LNE
DEER TRAIL 26J,Hispanic,2012,Percent,LNE
DEL NORTE C-7,Hispanic,2012,Percent,0.66292
DELTA COUNTY 50(J),Hispanic,2012,Percent,0.5903
DENVER COUNTY 1,Hispanic,2012,Percent,0.4238
DOLORES COUNTY RE NO.2,Hispanic,2012,Percent,LNE
DOLORES RE-4A,Hispanic,2012,Percent,0.65625
DOUGLAS COUNTY RE 1,Hispanic,2012,Percent,0.66325
DURANGO 9-R,Hispanic,2012,Percent,0.53738
EADS RE-1,Hispanic,2012,Percent,LNE
EAGLE COUNTY RE 50,Hispanic,2012,Percent,0.55892
EAST GRAND 2,Hispanic,2012,Percent,0.51515
EAST OTERO R-1,Hispanic,2012,Percent,0.50633
EAST YUMA COUNTY RJ-2,Hispanic,2012,Percent,N/A
EATON RE-2,Hispanic,2012,Percent,0.6453
EDISON 54 JT,Hispanic,2012,Percent,LNE
ELBERT 200,Hispanic,2012,Percent,LNE
ELIZABETH C-1,Hispanic,2012,Percent,0.57143
ELLICOTT 22,Hispanic,2012,Percent,0.34848
ENGLEWOOD 1,Hispanic,2012,Percent,0.45255
FALCON 49,Hispanic,2012,Percent,0.66224
FLORENCE RE-2,Hispanic,2012,Percent,0.59441
FORT MORGAN RE-3,Hispanic,2012,Percent,0.52212
FOUNTAIN 8,Hispanic,2012,Percent,0.63357
FOWLER R-4J,Hispanic,2012,Percent,0.71429
FRENCHMAN RE-3,Hispanic,2012,Percent,LNE
CENTENNIAL R-1,Native American,2012,Percent,LNE
CENTER 26 JT,Native American,2012,Percent,LNE
CHERAW 31,Native American,2012,Percent,LNE
CHERRY CREEK 5,Native American,2012,Percent,0.70701
CHEYENNE COUNTY RE-5,Native American,2012,Percent,LNE
CHEYENNE MOUNTAIN 12,Native American,2012,Percent,0.81818
CLEAR CREEK RE-1,Native American,2012,Percent,LNE
COLORADO SPRINGS 11,Native American,2012,Percent,0.48667
COTOPAXI RE-3,Native American,2012,Percent,LNE
CREEDE CONSOLIDATED 1,Native American,2012,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Native American,2012,Percent,LNE
CROWLEY COUNTY RE-1-J,Native American,2012,Percent,0.47059
CUSTER COUNTY SCHOOL DISTRICT C-1,Native American,2012,Percent,LNE
DE BEQUE 49JT,Native American,2012,Percent,LNE
DEER TRAIL 26J,Native American,2012,Percent,LNE
DEL NORTE C-7,Native American,2012,Percent,LNE
DELTA COUNTY 50(J),Native American,2012,Percent,0.80769
DENVER COUNTY 1,Native American,2012,Percent,0.48466
DOLORES COUNTY RE NO.2,Native American,2012,Percent,LNE
DOLORES RE-4A,Native American,2012,Percent,LNE
DOUGLAS COUNTY RE 1,Native American,2012,Percent,0.73034
DURANGO 9-R,Native American,2012,Percent,0.43165
EADS RE-1,Native American,2012,Percent,LNE
EAGLE COUNTY RE 50,Native American,2012,Percent,0.64
EAST GRAND 2,Native American,2012,Percent,LNE
EAST OTERO R-1,Native American,2012,Percent,LNE
EAST YUMA COUNTY RJ-2,Native American,2012,Percent,N/A
EATON RE-2,Native American,2012,Percent,LNE
EDISON 54 JT,Native American,2012,Percent,LNE
ELBERT 200,Native American,2012,Percent,LNE
ELIZABETH C-1,Native American,2012,Percent,LNE
ELLICOTT 22,Native American,2012,Percent,LNE
ENGLEWOOD 1,Native American,2012,Percent,LNE
FALCON 49,Native American,2012,Percent,0.7541
FLORENCE RE-2,Native American,2012,Percent,LNE
FORT MORGAN RE-3,Native American,2012,Percent,LNE
FOUNTAIN 8,Native American,2012,Percent,0.64706
FOWLER R-4J,Native American,2012,Percent,LNE
FRENCHMAN RE-3,Native American,2012,Percent,LNE
CENTENNIAL R-1,Two or more,2012,Percent,LNE
CENTER 26 JT,Two or more,2012,Percent,LNE
CHERAW 31,Two or more,2012,Percent,LNE
CHERRY CREEK 5,Two or more,2012,Percent,0.79342
CHEYENNE COUNTY RE-5,Two or more,2012,Percent,LNE
CHEYENNE MOUNTAIN 12,Two or more,2012,Percent,0.96154
CLEAR CREEK RE-1,Two or more,2012,Percent,LNE
COLORADO SPRINGS 11,Two or more,2012,Percent,0.70472
COTOPAXI RE-3,Two or more,2012,Percent,LNE
CREEDE CONSOLIDATED 1,Two or more,2012,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Two or more,2012,Percent,LNE
CROWLEY COUNTY RE-1-J,Two or more,2012,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Two or more,2012,Percent,LNE
DE BEQUE 49JT,Two or more,2012,Percent,LNE
DEER TRAIL 26J,Two or more,2012,Percent,LNE
DEL NORTE C-7,Two or more,2012,Percent,LNE
DELTA COUNTY 50(J),Two or more,2012,Percent,0.69643
DENVER COUNTY 1,Two or more,2012,Percent,0.71947
DOLORES COUNTY RE NO.2,Two or more,2012,Percent,LNE
DOLORES RE-4A,Two or more,2012,Percent,LNE
DOUGLAS COUNTY RE 1,Two or more,2012,Percent,0.81353
DURANGO 9-R,Two or more,2012,Percent,0.8
EADS RE-1,Two or more,2012,Percent,LNE
EAGLE COUNTY RE 50,Two or more,2012,Percent,0.88889
EAST GRAND 2,Two or more,2012,Percent,LNE
EAST OTERO R-1,Two or more,2012,Percent,0.75
EAST YUMA COUNTY RJ-2,Two or more,2012,Percent,N/A
EATON RE-2,Two or more,2012,Percent,LNE
EDISON 54 JT,Two or more,2012,Percent,LNE
ELBERT 200,Two or more,2012,Percent,LNE
ELIZABETH C-1,Two or more,2012,Percent,0.59459
ELLICOTT 22,Two or more,2012,Percent,0.75
ENGLEWOOD 1,Two or more,2012,Percent,0.62857
FALCON 49,Two or more,2012,Percent,0.75665
FLORENCE RE-2,Two or more,2012,Percent,0.64865
FORT MORGAN RE-3,Two or more,2012,Percent,0.84211
FOUNTAIN 8,Two or more,2012,Percent,0.75159
FOWLER R-4J,Two or more,2012,Percent,LNE
FRENCHMAN RE-3,Two or more,2012,Percent,LNE
CENTENNIAL R-1,White,2012,Percent,LNE
CENTER 26 JT,White,2012,Percent,0.61905
CHERAW 31,White,2012,Percent,0.73196
CHERRY CREEK 5,White,2012,Percent,0.83363
CHEYENNE COUNTY RE-5,White,2012,Percent,0.67442
CHEYENNE MOUNTAIN 12,White,2012,Percent,0.91358
CLEAR CREEK RE-1,White,2012,Percent,0.78555
COLORADO SPRINGS 11,White,2012,Percent,0.76104
COTOPAXI RE-3,White,2012,Percent,0.77358
CREEDE CONSOLIDATED 1,White,2012,Percent,0.84615
CRIPPLE CREEK-VICTOR RE-1,White,2012,Percent,0.71111
CROWLEY COUNTY RE-1-J,White,2012,Percent,0.74863
CUSTER COUNTY SCHOOL DISTRICT C-1,White,2012,Percent,0.77215
DE BEQUE 49JT,White,2012,Percent,0.65957
DEER TRAIL 26J,White,2012,Percent,0.80247
DEL NORTE C-7,White,2012,Percent,0.80282
DELTA COUNTY 50(J),White,2012,Percent,0.754
DENVER COUNTY 1,White,2012,Percent,0.84296
DOLORES COUNTY RE NO.2,White,2012,Percent,0.616
DOLORES RE-4A,White,2012,Percent,0.79167
DOUGLAS COUNTY RE 1,White,2012,Percent,0.84848
DURANGO 9-R,White,2012,Percent,0.82701
EADS RE-1,White,2012,Percent,0.84615
EAGLE COUNTY RE 50,White,2012,Percent,0.89621
EAST GRAND 2,White,2012,Percent,0.80858
EAST OTERO R-1,White,2012,Percent,0.70293
EAST YUMA COUNTY RJ-2,White,2012,Percent,N/A
EATON RE-2,White,2012,Percent,0.8363
EDISON 54 JT,White,2012,Percent,0.85897
ELBERT 200,White,2012,Percent,0.86325
ELIZABETH C-1,White,2012,Percent,0.78168
ELLICOTT 22,White,2012,Percent,0.64216
ENGLEWOOD 1,White,2012,Percent,0.59328
FALCON 49,White,2012,Percent,0.79312
FLORENCE RE-2,White,2012,Percent,0.64565
FORT MORGAN RE-3,White,2012,Percent,0.72943
FOUNTAIN 8,White,2012,Percent,0.73304
FOWLER R-4J,White,2012,Percent,0.81683
FRENCHMAN RE-3,White,2012,Percent,0.79121
CENTENNIAL R-1,All Students,2013,Percent,0.46667
CENTER 26 JT,All Students,2013,Percent,0.5097
CHERAW 31,All Students,2013,Percent,0.67647
CHERRY CREEK 5,All Students,2013,Percent,0.75449
CHEYENNE COUNTY RE-5,All Students,2013,Percent,0.64286
CHEYENNE MOUNTAIN 12,All Students,2013,Percent,0.88601
CLEAR CREEK RE-1,All Students,2013,Percent,0.78571
COLORADO SPRINGS 11,All Students,2013,Percent,0.68406
COTOPAXI RE-3,All Students,2013,Percent,0.69925
CREEDE CONSOLIDATED 1,All Students,2013,Percent,0.86538
CRIPPLE CREEK-VICTOR RE-1,All Students,2013,Percent,0.67647
CROWLEY COUNTY RE-1-J,All Students,2013,Percent,0.72281
CUSTER COUNTY SCHOOL DISTRICT C-1,All Students,2013,Percent,0.74249
DE BEQUE 49JT,All Students,2013,Percent,0.68657
DEER TRAIL 26J,All Students,2013,Percent,0.73
DEL NORTE C-7,All Students,2013,Percent,0.68333
DELTA COUNTY 50(J),All Students,2013,Percent,0.7131
DENVER COUNTY 1,All Students,2013,Percent,0.54027
DOLORES COUNTY RE NO.2,All Students,2013,Percent,0.57857
DOLORES RE-4A,All Students,2013,Percent,0.73086
DOUGLAS COUNTY RE 1,All Students,2013,Percent,0.81306
DURANGO 9-R,All Students,2013,Percent,0.75566
EADS RE-1,All Students,2013,Percent,0.78
EAGLE COUNTY RE 50,All Students,2013,Percent,0.72417
EAST GRAND 2,All Students,2013,Percent,0.75802
EAST OTERO R-1,All Students,2013,Percent,0.57125
EAST YUMA COUNTY RJ-2,All Students,2013,Percent,N/A
EATON RE-2,All Students,2013,Percent,0.81459
EDISON 54 JT,All Students,2013,Percent,0.88889
ELBERT 200,All Students,2013,Percent,0.816
ELIZABETH C-1,All Students,2013,Percent,0.7419
ELLICOTT 22,All Students,2013,Percent,0.5331
ENGLEWOOD 1,All Students,2013,Percent,0.54116
FALCON 49,All Students,2013,Percent,0.74843
FLORENCE RE-2,All Students,2013,Percent,0.67495
FORT MORGAN RE-3,All Students,2013,Percent,0.63542
FOUNTAIN 8,All Students,2013,Percent,0.71781
FOWLER R-4J,All Students,2013,Percent,0.78707
FRENCHMAN RE-3,All Students,2013,Percent,0.73228
CENTENNIAL R-1,Asian,2013,Percent,LNE
CENTER 26 JT,Asian,2013,Percent,LNE
CHERAW 31,Asian,2013,Percent,LNE
CHERRY CREEK 5,Asian,2013,Percent,0.8349
CHEYENNE COUNTY RE-5,Asian,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Asian,2013,Percent,0.89286
CLEAR CREEK RE-1,Asian,2013,Percent,LNE
COLORADO SPRINGS 11,Asian,2013,Percent,0.7003
COTOPAXI RE-3,Asian,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Asian,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Asian,2013,Percent,LNE
CROWLEY COUNTY RE-1-J,Asian,2013,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Asian,2013,Percent,LNE
DE BEQUE 49JT,Asian,2013,Percent,LNE
DEER TRAIL 26J,Asian,2013,Percent,LNE
DEL NORTE C-7,Asian,2013,Percent,LNE
DELTA COUNTY 50(J),Asian,2013,Percent,0.42857
DENVER COUNTY 1,Asian,2013,Percent,0.61061
DOLORES COUNTY RE NO.2,Asian,2013,Percent,LNE
DOLORES RE-4A,Asian,2013,Percent,LNE
DOUGLAS COUNTY RE 1,Asian,2013,Percent,0.85987
DURANGO 9-R,Asian,2013,Percent,0.875
EADS RE-1,Asian,2013,Percent,LNE
EAGLE COUNTY RE 50,Asian,2013,Percent,0.78261
EAST GRAND 2,Asian,2013,Percent,LNE
EAST OTERO R-1,Asian,2013,Percent,LNE
EAST YUMA COUNTY RJ-2,Asian,2013,Percent,N/A
EATON RE-2,Asian,2013,Percent,LNE
EDISON 54 JT,Asian,2013,Percent,LNE
ELBERT 200,Asian,2013,Percent,LNE
ELIZABETH C-1,Asian,2013,Percent,LNE
ELLICOTT 22,Asian,2013,Percent,LNE
ENGLEWOOD 1,Asian,2013,Percent,LNE
FALCON 49,Asian,2013,Percent,0.82034
FLORENCE RE-2,Asian,2013,Percent,LNE
FORT MORGAN RE-3,Asian,2013,Percent,LNE
FOUNTAIN 8,Asian,2013,Percent,0.72973
FOWLER R-4J,Asian,2013,Percent,LNE
FRENCHMAN RE-3,Asian,2013,Percent,LNE
CENTENNIAL R-1,Black,2013,Percent,LNE
CENTER 26 JT,Black,2013,Percent,LNE
CHERAW 31,Black,2013,Percent,LNE
CHERRY CREEK 5,Black,2013,Percent,0.56289
CHEYENNE COUNTY RE-5,Black,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Black,2013,Percent,0.63855
CLEAR CREEK RE-1,Black,2013,Percent,LNE
COLORADO SPRINGS 11,Black,2013,Percent,0.52515
COTOPAXI RE-3,Black,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Black,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Black,2013,Percent,LNE
CROWLEY COUNTY RE-1-J,Black,2013,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Black,2013,Percent,LNE
DE BEQUE 49JT,Black,2013,Percent,LNE
DEER TRAIL 26J,Black,2013,Percent,LNE
DEL NORTE C-7,Black,2013,Percent,LNE
DELTA COUNTY 50(J),Black,2013,Percent,0.58824
DENVER COUNTY 1,Black,2013,Percent,0.45039
DOLORES COUNTY RE NO.2,Black,2013,Percent,LNE
DOLORES RE-4A,Black,2013,Percent,LNE
DOUGLAS COUNTY RE 1,Black,2013,Percent,0.56888
DURANGO 9-R,Black,2013,Percent,LNE
EADS RE-1,Black,2013,Percent,LNE
EAGLE COUNTY RE 50,Black,2013,Percent,0.5625
EAST GRAND 2,Black,2013,Percent,LNE
EAST OTERO R-1,Black,2013,Percent,LNE
EAST YUMA COUNTY RJ-2,Black,2013,Percent,N/A
EATON RE-2,Black,2013,Percent,LNE
EDISON 54 JT,Black,2013,Percent,LNE
ELBERT 200,Black,2013,Percent,LNE
ELIZABETH C-1,Black,2013,Percent,LNE
ELLICOTT 22,Black,2013,Percent,LNE
ENGLEWOOD 1,Black,2013,Percent,0.47368
FALCON 49,Black,2013,Percent,0.63024
FLORENCE RE-2,Black,2013,Percent,LNE
FORT MORGAN RE-3,Black,2013,Percent,0.21053
FOUNTAIN 8,Black,2013,Percent,0.63411
FOWLER R-4J,Black,2013,Percent,LNE
FRENCHMAN RE-3,Black,2013,Percent,LNE
CENTENNIAL R-1,Hawaiian/Pacific Islander,2013,Percent,LNE
CENTER 26 JT,Hawaiian/Pacific Islander,2013,Percent,LNE
CHERAW 31,Hawaiian/Pacific Islander,2013,Percent,LNE
CHERRY CREEK 5,Hawaiian/Pacific Islander,2013,Percent,0.65957
CHEYENNE COUNTY RE-5,Hawaiian/Pacific Islander,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Hawaiian/Pacific Islander,2013,Percent,LNE
CLEAR CREEK RE-1,Hawaiian/Pacific Islander,2013,Percent,LNE
COLORADO SPRINGS 11,Hawaiian/Pacific Islander,2013,Percent,0.68627
COTOPAXI RE-3,Hawaiian/Pacific Islander,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Hawaiian/Pacific Islander,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Hawaiian/Pacific Islander,2013,Percent,LNE
CROWLEY COUNTY RE-1-J,Hawaiian/Pacific Islander,2013,Percent,LNE
CUSTER COUNTY SCHOOL DISTRICT C-1,Hawaiian/Pacific Islander,2013,Percent,LNE
DE BEQUE 49JT,Hawaiian/Pacific Islander,2013,Percent,LNE
DEER TRAIL 26J,Hawaiian/Pacific Islander,2013,Percent,LNE
DEL NORTE C-7,Hawaiian/Pacific Islander,2013,Percent,LNE
DELTA COUNTY 50(J),Hawaiian/Pacific Islander,2013,Percent,LNE
DENVER COUNTY 1,Hawaiian/Pacific Islander,2013,Percent,0.53535
DOLORES COUNTY RE NO.2,Hawaiian/Pacific Islander,2013,Percent,LNE
DOLORES RE-4A,Hawaiian/Pacific Islander,2013,Percent,LNE
DOUGLAS COUNTY RE 1,Hawaiian/Pacific Islander,2013,Percent,0.77358
DURANGO 9-R,Hawaiian/Pacific Islander,2013,Percent,LNE
EADS RE-1,Hawaiian/Pacific Islander,2013,Percent,LNE
EAGLE COUNTY RE 50,Hawaiian/Pacific Islander,2013,Percent,LNE
EAST GRAND 2,Hawaiian/Pacific Islander,2013,Percent,LNE
EAST OTERO R-1,Hawaiian/Pacific Islander,2013,Percent,LNE
EAST YUMA COUNTY RJ-2,Hawaiian/Pacific Islander,2013,Percent,LNE
EATON RE-2,Hawaiian/Pacific Islander,2013,Percent,LNE
EDISON 54 JT,Hawaiian/Pacific Islander,2013,Percent,LNE
ELBERT 200,Hawaiian/Pacific Islander,2013,Percent,LNE
ELIZABETH C-1,Hawaiian/Pacific Islander,2013,Percent,LNE
ELLICOTT 22,Hawaiian/Pacific Islander,2013,Percent,LNE
ENGLEWOOD 1,Hawaiian/Pacific Islander,2013,Percent,LNE
FALCON 49,Hawaiian/Pacific Islander,2013,Percent,0.58333
FLORENCE RE-2,Hawaiian/Pacific Islander,2013,Percent,LNE
FORT MORGAN RE-3,Hawaiian/Pacific Islander,2013,Percent,LNE
FOUNTAIN 8,Hawaiian/Pacific Islander,2013,Percent,0.73214
FOWLER R-4J,Hawaiian/Pacific Islander,2013,Percent,LNE
FRENCHMAN RE-3,Hawaiian/Pacific Islander,2013,Percent,LNE
CENTENNIAL R-1,Hispanic,2013,Percent,0.45918
CENTER 26 JT,Hispanic,2013,Percent,0.50448
CHERAW 31,Hispanic,2013,Percent,0.46667
CHERRY CREEK 5,Hispanic,2013,Percent,0.6229
CHEYENNE COUNTY RE-5,Hispanic,2013,Percent,0.47619
CHEYENNE MOUNTAIN 12,Hispanic,2013,Percent,0.82336
CLEAR CREEK RE-1,Hispanic,2013,Percent,0.68182
COLORADO SPRINGS 11,Hispanic,2013,Percent,0.57958
COTOPAXI RE-3,Hispanic,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Hispanic,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Hispanic,2013,Percent,0.57895
CROWLEY COUNTY RE-1-J,Hispanic,2013,Percent,0.67925
CUSTER COUNTY SCHOOL DISTRICT C-1,Hispanic,2013,Percent,LNE
DE BEQUE 49JT,Hispanic,2013,Percent,LNE
DEER TRAIL 26J,Hispanic,2013,Percent,LNE
DEL NORTE C-7,Hispanic,2013,Percent,0.62651
DELTA COUNTY 50(J),Hispanic,2013,Percent,0.58466
DENVER COUNTY 1,Hispanic,2013,Percent,0.44582
DOLORES COUNTY RE NO.2,Hispanic,2013,Percent,LNE
DOLORES RE-4A,Hispanic,2013,Percent,0.65789
DOUGLAS COUNTY RE 1,Hispanic,2013,Percent,0.66052
DURANGO 9-R,Hispanic,2013,Percent,0.55862
EADS RE-1,Hispanic,2013,Percent,LNE
EAGLE COUNTY RE 50,Hispanic,2013,Percent,0.56196
EAST GRAND 2,Hispanic,2013,Percent,0.51852
EAST OTERO R-1,Hispanic,2013,Percent,0.51417
EAST YUMA COUNTY RJ-2,Hispanic,2013,Percent,N/A
EATON RE-2,Hispanic,2013,Percent,0.67578
EDISON 54 JT,Hispanic,2013,Percent,LNE
ELBERT 200,Hispanic,2013,Percent,LNE
ELIZABETH C-1,Hispanic,2013,Percent,0.63265
ELLICOTT 22,Hispanic,2013,Percent,0.31206
ENGLEWOOD 1,Hispanic,2013,Percent,0.43237
FALCON 49,Hispanic,2013,Percent,0.66626
FLORENCE RE-2,Hispanic,2013,Percent,0.67763
FORT MORGAN RE-3,Hispanic,2013,Percent,0.57092
FOUNTAIN 8,Hispanic,2013,Percent,0.69676
FOWLER R-4J,Hispanic,2013,Percent,0.66071
FRENCHMAN RE-3,Hispanic,2013,Percent,LNE
CENTENNIAL R-1,Native American,2013,Percent,LNE
CENTER 26 JT,Native American,2013,Percent,LNE
CHERAW 31,Native American,2013,Percent,LNE
CHERRY CREEK 5,Native American,2013,Percent,0.65909
CHEYENNE COUNTY RE-5,Native American,2013,Percent,LNE
CHEYENNE MOUNTAIN 12,Native American,2013,Percent,LNE
CLEAR CREEK RE-1,Native American,2013,Percent,LNE
COLORADO SPRINGS 11,Native American,2013,Percent,0.55488
COTOPAXI RE-3,Native American,2013,Percent,LNE
CREEDE CONSOLIDATED 1,Native American,2013,Percent,LNE
CRIPPLE CREEK-VICTOR RE-1,Native American,2013,Percent,LNE
CROWLEY COUNTY RE-1-J,Native American,2013,Percent,0.625
